image_path,f1,f2,v12_recheck,v21_recheck,error
outputs/multi_batch/batch_1/circle_half_quarter/sample_0135/iteration_00150.png,0.16642860932567893,0.16642860932578019,-0.12683648919342252,-0.12683648919350074,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0136/iteration_00150.png,0.16893215785756066,0.1689321578576436,-0.002612476798225233,-0.002612476798226555,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0137/iteration_00150.png,0.17328031076150008,0.1732803107615687,0.11623159614183853,0.11623159614188455,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0138/iteration_00150.png,0.008263892440109747,0.008263892440125315,0.027741155952769152,0.02774115595282141,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0139/iteration_00150.png,0.13799991306969744,0.13832801456925758,-0.15966024602212053,-0.1600307661752351,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0140/iteration_00150.png,0.13403775785714173,0.10824683078861601,-0.237026061827585,-0.1914079009989537,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0141/iteration_00150.png,0.02957439204962868,0.02957439204965896,0.015686568585835517,0.015686568585851577,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0142/iteration_00150.png,0.24875627360022798,0.24875627360031793,0.1342875829822923,0.13428758298234086,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0143/iteration_00150.png,0.07992109834014624,0.07992109834019179,0.08003011285843337,0.08003011285847896,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0144/iteration_00150.png,0.05934980167927614,0.05934980167931174,0.08003420411492679,0.08003420411497485,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0145/iteration_00150.png,0.18344941030297338,0.18344941030303663,0.11665713842485265,0.11665713842489285,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0146/iteration_00150.png,0.13839793422007435,0.13839793422012345,0.11770259320088423,0.11770259320092598,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0147/iteration_00150.png,0.16479182031873243,0.16479182031885095,-0.36071258168408576,-0.36071258168439796,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0148/iteration_00150.png,0.14455015187658257,0.14455015187672698,-0.3463118366445887,-0.34631183664495946,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0149/iteration_00150.png,0.16108218979910874,0.1610821897991694,0.09789679290583626,0.09789679290587318,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0150/iteration_00150.png,0.18720178197723697,0.18720178197731585,0.06922055117121514,0.0692205511712443,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0151/iteration_00150.png,0.008771033438105407,0.008771033438118496,0.05014209417999835,0.050142094180073184,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0152/iteration_00054.png,0.11240128355362419,0.11240128355367522,0.07846899689146003,0.07846899689149567,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0153/iteration_00150.png,0.1757454813953915,0.17574548139545929,0.09061382157069309,0.09061382157072802,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0154/iteration_00150.png,0.019731816791421043,0.01973181679143419,0.11805023777441136,0.11805023777448999,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0155/iteration_00150.png,0.22526240690270413,0.22526240690279145,0.05919092988979011,0.05919092988981315,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0156/iteration_00150.png,0.19548316264653218,0.19548316264659726,0.07231227104061284,0.07231227104063691,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0157/iteration_00150.png,0.0019298419396139247,0.0019298419396203057,0.009794573328324358,0.009794573328356742,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0158/iteration_00150.png,0.20417505602914593,0.2041750560292285,0.0938763717474321,0.09387637174747006,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0159/iteration_00150.png,0.1894635104944471,0.18946351049452737,0.08254012759135869,0.08254012759139362,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0160/iteration_00150.png,0.024318236083152728,0.0243182360832052,-0.11715596670521933,-0.11715596670547003,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0161/iteration_00150.png,0.16176978374388076,0.16176978374393813,0.11239741008175301,0.1123974100817929,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0162/iteration_00150.png,0.15827911204256878,0.15827911204263007,0.1286085347578808,0.1286085347579306,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0163/iteration_00150.png,0.19538759789209478,0.1953875978921622,0.14346879194567758,0.14346879194572698,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0164/iteration_00150.png,0.14724855461164546,0.1570185723628134,-0.2372590622583113,-0.25301601672202684,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0165/iteration_00150.png,0.1492064141858485,0.14920641418591402,0.09266996540055406,0.09266996540059473,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0166/iteration_00150.png,0.2099069829338366,0.20990698293391666,0.10499804367490216,0.10499804367494223,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0167/iteration_00150.png,0.08367147790917902,0.0836714779092168,0.04426558134422718,0.044265581344247164,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0168/iteration_00150.png,0.1326607058626815,0.13162462013884083,-0.3409763043719995,-0.33838695409362074,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0169/iteration_00150.png,0.1622347925335856,0.16223479253365905,0.06257638371398452,0.06257638371401285,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0170/iteration_00150.png,0.1556749081882954,0.15567490818835597,0.12527952383908172,0.12527952383913063,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0171/iteration_00150.png,0.04561175075406355,0.04561175075409205,0.21365090052527053,0.21365090052540403,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0172/iteration_00150.png,0.04146378499055654,0.04146378499057893,0.19646771650796716,0.19646771650807324,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0173/iteration_00150.png,0.1432382254235491,0.14323822542364903,-0.12036871982560834,-0.12036871982569164,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0174/iteration_00150.png,0.0969935415566826,0.09699354155673497,0.043347465916915566,0.04334746591693897,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0175/iteration_00150.png,0.1336646602207842,0.11304019061088343,-0.32277543026798133,-0.27281656746837174,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0176/iteration_00150.png,0.18206888542226474,0.18206888542238434,-0.18141157173367906,-0.181411571733802,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0177/iteration_00150.png,0.04086253541645678,0.04086253541649418,0.08577994118616762,0.08577994118624616,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0178/iteration_00150.png,0.12517079545094573,0.12999650486027334,-0.3167439709012566,-0.3291627017806104,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0179/iteration_00150.png,0.10413940606931123,0.10413940606935707,0.064457247411859,0.06445724741188737,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0180/iteration_00150.png,0.14824234118653654,0.148242341186598,0.06433053407593416,0.06433053407596083,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0181/iteration_00150.png,0.10494227655152992,0.1004859027806213,-0.39851900737368845,-0.38279247121190857,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0182/iteration_00150.png,0.008303181390712518,0.00830318139072431,0.11076270484932185,0.11076270484947917,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0183/iteration_00150.png,0.04562002973082042,0.04413167628877994,-0.34126946562170807,-0.29261129168456873,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0184/iteration_00150.png,0.057568677560257096,0.05756867756029832,0.055017227656512985,0.055017227656551065,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0185/iteration_00150.png,0.11018755389476416,0.1329352723827211,-0.33784152294402936,-0.40789754912524573,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0186/iteration_00150.png,0.10154241286261008,0.1015424128626548,0.050753349234610626,0.05075334923463297,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0187/iteration_00150.png,0.17090173604351805,0.16739391775127033,-0.24682857075651898,-0.24161092426077083,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0188/iteration_00150.png,0.14533589875107025,0.144988686915651,-0.4024528596914257,-0.4005698087902281,
