batch,seed,sample_id,image_path,v12,v21,volfrac_achieved,obj_value,converged,volfrac,penal,rmin,move,void_size_frac,n_components,is_connected,degenerate,solid_frac
5,four_circle,346,outputs/multi_batch/batch_5/four_circle/sample_0346/iteration_00150.png,-0.002805163712691,-0.002583078825498,0.404069,1.7873254598709214,True,0.501951,2.904582,1.265195,0.081267,0.359291,5,False,False,0.41259765625
5,four_circle,347,outputs/multi_batch/batch_5/four_circle/sample_0347/iteration_00150.png,-0.3831761121138208,-0.3487145522624676,0.493735,1.0897783052223446,True,0.557283,3.396336,1.391081,0.083774,0.313634,5,False,False,0.498779296875
5,four_circle,349,outputs/multi_batch/batch_5/four_circle/sample_0349/iteration_00150.png,-0.4872468426874502,-0.5043475458447515,0.530162,0.8225473254339867,True,0.530162,3.530063,1.163956,0.105964,0.320918,2,False,False,0.53857421875
5,four_circle,350,outputs/multi_batch/batch_5/four_circle/sample_0350/iteration_00150.png,-0.3257828497669932,-0.3506350223360568,0.517428,0.6324053233095768,True,0.517429,3.730337,1.426614,0.07108,0.419828,3,False,False,0.5166015625
5,four_circle,354,outputs/multi_batch/batch_5/four_circle/sample_0354/iteration_00150.png,-0.5917627136579516,-0.6145947346387357,0.483599,1.6385474643769489,True,0.613207,3.742483,1.068174,0.102264,0.378545,9,False,False,0.487060546875
5,four_circle,355,outputs/multi_batch/batch_5/four_circle/sample_0355/iteration_00150.png,-0.5177384582093434,-0.534522524006893,0.546072,0.9055432684589962,True,0.546071,4.027753,1.134675,0.108423,0.282279,5,False,False,0.5517578125
5,four_circle,358,outputs/multi_batch/batch_5/four_circle/sample_0358/iteration_00150.png,0.1139065843815677,0.1139065843432675,0.513278,1.301005806523048,True,0.535768,2.88485,1.382292,0.146464,0.297726,3,False,False,0.4677734375
5,four_circle,359,outputs/multi_batch/batch_5/four_circle/sample_0359/iteration_00150.png,-0.3678938466902163,-0.3781905279425499,0.512632,1.017127487670632,True,0.512632,3.959493,1.228369,0.177945,0.336203,2,False,False,0.517333984375
5,four_circle,360,outputs/multi_batch/batch_5/four_circle/sample_0360/iteration_00140.png,-0.329365368841896,-0.3147569601609388,0.444113,1.1173357725266526,True,0.553474,2.607451,1.196061,0.089854,0.312151,3,False,False,0.4501953125
5,four_circle,364,outputs/multi_batch/batch_5/four_circle/sample_0364/iteration_00150.png,-0.4001285397445891,-0.399093644831279,0.382817,1.2609422151102234,True,0.560528,2.522945,1.373611,0.126963,0.278357,6,False,False,0.38427734375
5,four_circle,365,outputs/multi_batch/batch_5/four_circle/sample_0365/iteration_00150.png,-0.4828763849312021,-0.4947813363530975,0.607239,0.5330569464753888,True,0.607239,3.702536,1.099204,0.152783,0.34945,3,False,False,0.594970703125
5,four_circle,367,outputs/multi_batch/batch_5/four_circle/sample_0367/iteration_00150.png,-0.5720445046879841,-0.2567522345592135,0.535128,1.5599142154715742,True,0.58912,4.113675,1.096781,0.109396,0.409842,5,False,False,0.53466796875
5,four_circle,368,outputs/multi_batch/batch_5/four_circle/sample_0368/iteration_00150.png,0.0080331100809579,0.0103975740654746,0.31738,1.6518903539024297,True,0.52566,3.770613,1.156197,0.150649,0.288465,4,False,False,0.320556640625
5,four_circle,370,outputs/multi_batch/batch_5/four_circle/sample_0370/iteration_00099.png,-0.3289080592630929,-0.3488196615510492,0.581783,0.8444289170242932,True,0.590581,2.809578,1.388259,0.164355,0.392657,3,False,False,0.584228515625
5,four_circle,371,outputs/multi_batch/batch_5/four_circle/sample_0371/iteration_00150.png,-0.3587660841621105,-0.3429973048482835,0.512052,0.7079499640132753,True,0.512051,3.503215,1.149954,0.077726,0.421964,2,False,False,0.50537109375
5,four_circle,372,outputs/multi_batch/batch_5/four_circle/sample_0372/iteration_00150.png,-0.3889335283015746,-0.3836427798793923,0.50735,0.5968143598371928,True,0.50735,2.441155,1.353176,0.142262,0.338402,3,False,False,0.515625
5,four_circle,373,outputs/multi_batch/batch_5/four_circle/sample_0373/iteration_00150.png,-0.3111466159075564,-0.3111466144968066,0.524552,0.5516942925077858,True,0.527219,2.689387,1.153037,0.154061,0.279849,2,False,False,0.523681640625
5,four_circle,374,outputs/multi_batch/batch_5/four_circle/sample_0374/iteration_00150.png,-0.2585541250087803,-0.265879279786596,0.497902,1.11871429725364,True,0.543144,3.965077,1.284768,0.141934,0.30851,3,False,False,0.505126953125
5,four_circle,376,outputs/multi_batch/batch_5/four_circle/sample_0376/iteration_00150.png,-0.1721387880902009,-0.1776669056392399,0.584903,0.6863547163066288,True,0.584904,2.796974,1.338155,0.10073,0.340274,2,False,False,0.600830078125
5,four_circle,380,outputs/multi_batch/batch_5/four_circle/sample_0380/iteration_00150.png,-0.5360325162385701,-0.6047234057608188,0.572024,0.7138851458176977,True,0.572025,2.737961,1.053528,0.124782,0.380239,2,False,False,0.570068359375
5,four_circle,382,outputs/multi_batch/batch_5/four_circle/sample_0382/iteration_00150.png,-0.3491175591463206,-0.3960190879618889,0.501738,0.5840455997588696,True,0.501738,3.649434,1.182699,0.110831,0.387502,3,False,False,0.49853515625
5,grid_circular_voids,388,outputs/multi_batch/batch_5/grid_circular_voids/sample_0388/iteration_00150.png,-0.4226070607084635,-0.430003005213926,0.55076,0.2971795377137282,True,0.550761,3.25928,1.414429,0.072535,0.423293,2,False,False,0.560791015625
5,grid_circular_voids,391,outputs/multi_batch/batch_5/grid_circular_voids/sample_0391/iteration_00150.png,-0.4154976173061628,-0.4230397334072122,0.495925,0.3454365429721662,True,0.495925,2.682729,1.268854,0.117212,0.420251,2,False,False,0.500732421875
5,grid_circular_voids,393,outputs/multi_batch/batch_5/grid_circular_voids/sample_0393/iteration_00150.png,-0.3655500753524137,-0.3914929681457622,0.549989,0.9044679667136962,True,0.568699,3.906289,1.425112,0.171664,0.386826,4,False,False,0.55322265625
5,grid_circular_voids,394,outputs/multi_batch/batch_5/grid_circular_voids/sample_0394/iteration_00150.png,-0.4401887527437301,-0.4306813246613894,0.617368,0.6304163759311314,True,0.617369,4.025328,1.072615,0.110263,0.397087,3,False,False,0.625244140625
5,grid_circular_voids,395,outputs/multi_batch/batch_5/grid_circular_voids/sample_0395/iteration_00150.png,-0.3700028807347441,-0.3706099734791162,0.603565,0.3410625008443297,True,0.603565,2.634483,1.113666,0.152435,0.291665,3,False,False,0.605224609375
5,grid_circular_voids,398,outputs/multi_batch/batch_5/grid_circular_voids/sample_0398/iteration_00150.png,-0.392037607104681,-0.4207056128388908,0.595238,0.30236847429375,True,0.595238,2.92822,1.334554,0.167014,0.389871,2,False,False,0.597412109375
5,grid_circular_voids,400,outputs/multi_batch/batch_5/grid_circular_voids/sample_0400/iteration_00109.png,-0.462597930997615,-0.4614564326624126,0.58822,-0.0170852499911208,True,0.58822,2.46073,1.057578,0.103717,0.355102,2,False,False,0.5859375
5,grid_circular_voids,402,outputs/multi_batch/batch_5/grid_circular_voids/sample_0402/iteration_00150.png,-0.4727037383558514,-0.4537352366100969,0.593176,0.0381365366551679,True,0.593175,3.203754,1.10015,0.081224,0.280474,4,False,False,0.585693359375
5,grid_circular_voids,403,outputs/multi_batch/batch_5/grid_circular_voids/sample_0403/iteration_00142.png,-0.4606199274730408,-0.4736198720291456,0.541182,0.2628153719788675,True,0.541182,3.60607,1.331316,0.102705,0.356757,2,False,False,0.537109375
5,grid_circular_voids,405,outputs/multi_batch/batch_5/grid_circular_voids/sample_0405/iteration_00150.png,-0.4803440332108942,-0.470387716503881,0.571716,0.1958359588389996,True,0.571716,2.70191,1.139271,0.099875,0.402706,2,False,False,0.580078125
5,grid_circular_voids,408,outputs/multi_batch/batch_5/grid_circular_voids/sample_0408/iteration_00124.png,-0.4270950636189595,-0.4398389805613909,0.516448,0.294891741968613,True,0.516448,3.400538,1.102829,0.093396,0.35826,2,False,False,0.5126953125
5,grid_circular_voids,409,outputs/multi_batch/batch_5/grid_circular_voids/sample_0409/iteration_00150.png,-0.4435096771811331,-0.4401364418651439,0.559687,0.5359721889977009,True,0.559688,3.894194,1.076559,0.138162,0.348305,2,False,False,0.55859375
5,grid_circular_voids,410,outputs/multi_batch/batch_5/grid_circular_voids/sample_0410/iteration_00150.png,-0.3597049198651419,-0.3878834725550685,0.50919,0.5058368062699337,True,0.50919,4.058715,1.354078,0.068854,0.411849,2,False,False,0.514404296875
5,grid_circular_voids,411,outputs/multi_batch/batch_5/grid_circular_voids/sample_0411/iteration_00150.png,0.0642674609090227,0.0632956127816998,0.49191,1.206028453058222,True,0.491911,3.66873,1.066258,0.164682,0.30867,4,False,False,0.4931640625
5,grid_circular_voids,413,outputs/multi_batch/batch_5/grid_circular_voids/sample_0413/iteration_00089.png,-0.4000469238542897,-0.4026755902980424,0.527269,0.3330310891583595,True,0.527269,3.142512,1.265125,0.145481,0.341233,2,False,False,0.530029296875
5,grid_circular_voids,414,outputs/multi_batch/batch_5/grid_circular_voids/sample_0414/iteration_00150.png,-0.390259297499285,-0.3902592980936943,0.608715,0.2764616603472788,True,0.610146,2.669362,1.301713,0.091739,0.413082,3,False,False,0.6103515625
5,grid_circular_voids,416,outputs/multi_batch/batch_5/grid_circular_voids/sample_0416/iteration_00150.png,-0.4209206843955425,-0.4148929764584563,0.572979,0.4399873844413048,True,0.57298,2.552832,1.285823,0.131855,0.405278,3,False,False,0.574951171875
5,grid_circular_voids,418,outputs/multi_batch/batch_5/grid_circular_voids/sample_0418/iteration_00150.png,-0.3815433262091461,-0.3927755671029515,0.517976,0.3064069494707984,True,0.517975,3.275424,1.057317,0.163362,0.416796,2,False,False,0.523193359375
5,grid_circular_voids,421,outputs/multi_batch/batch_5/grid_circular_voids/sample_0421/iteration_00150.png,-0.32537773642307,-0.3266137924546214,0.507277,0.5276969574388746,True,0.507277,2.606677,1.361244,0.159927,0.289886,2,False,False,0.51904296875
5,grid_circular_voids,423,outputs/multi_batch/batch_5/grid_circular_voids/sample_0423/iteration_00115.png,-0.3853463639593569,-0.3983554978028092,0.521638,0.3834731122776585,True,0.521639,3.554769,1.172847,0.109684,0.377009,2,False,False,0.5302734375
5,grid_circular_voids,426,outputs/multi_batch/batch_5/grid_circular_voids/sample_0426/iteration_00150.png,-0.3399162755411355,-0.3667241129753379,0.598442,0.7993589167311426,True,0.598442,3.935023,1.123704,0.176698,0.315071,6,False,False,0.595458984375
5,grid_circular_voids,427,outputs/multi_batch/batch_5/grid_circular_voids/sample_0427/iteration_00150.png,-0.4551857528357975,-0.4321445334657718,0.558266,0.3242570869878834,True,0.558266,3.676268,1.049776,0.131079,0.300144,3,False,False,0.563232421875
5,grid_circular_voids,429,outputs/multi_batch/batch_5/grid_circular_voids/sample_0429/iteration_00150.png,-0.2778663272918899,-0.2746207487547368,0.608858,0.6418974433628409,True,0.608857,2.746017,1.420165,0.084871,0.302953,2,False,False,0.609375
5,grid_circular_voids,431,outputs/multi_batch/batch_5/grid_circular_voids/sample_0431/iteration_00150.png,-0.3890875682143329,-0.3866009698900579,0.614025,0.3808576190911629,True,0.614025,3.870298,1.24362,0.069881,0.337041,2,False,False,0.618408203125
5,grid_circular_voids,432,outputs/multi_batch/batch_5/grid_circular_voids/sample_0432/iteration_00150.png,-0.3712333125921036,-0.3738861900405095,0.591135,0.5520921750716641,True,0.591134,3.088414,1.320863,0.092652,0.380882,4,False,False,0.599853515625
5,grid_circular_voids,433,outputs/multi_batch/batch_5/grid_circular_voids/sample_0433/iteration_00150.png,-0.3692517216853846,-0.3714860354889936,0.519536,0.4045064381693483,True,0.519536,3.857332,1.13299,0.153895,0.325021,2,False,False,0.5224609375
5,grid_circular_voids,434,outputs/multi_batch/batch_5/grid_circular_voids/sample_0434/iteration_00150.png,-0.4397936359471477,-0.4320709567045381,0.522415,0.4425552633706906,True,0.522415,2.950825,1.292792,0.172919,0.296826,4,False,False,0.52734375
5,grid_circular_voids,439,outputs/multi_batch/batch_5/grid_circular_voids/sample_0439/iteration_00150.png,-0.3569003008947368,-0.3723842932701597,0.589493,0.49220962082572,True,0.589493,3.916349,1.271469,0.179015,0.405525,3,False,False,0.592529296875
5,grid_circular_voids,440,outputs/multi_batch/batch_5/grid_circular_voids/sample_0440/iteration_00150.png,-0.4395659026583154,-0.4289982610274769,0.596755,0.3198792217151508,True,0.596755,3.625453,1.394916,0.177863,0.407416,2,False,False,0.60986328125
5,grid_circular_voids,441,outputs/multi_batch/batch_5/grid_circular_voids/sample_0441/iteration_00133.png,-0.458048062194108,-0.4528888623977207,0.602652,0.1552573582950041,True,0.602651,2.478354,1.147734,0.088079,0.285297,2,False,False,0.6123046875
5,grid_circular_voids,446,outputs/multi_batch/batch_5/grid_circular_voids/sample_0446/iteration_00150.png,-0.3402406202749759,-0.3377670313946357,0.531425,0.5934427026544381,True,0.531426,2.447372,1.234941,0.154792,0.415667,3,False,False,0.54345703125
5,grid_circular_voids,447,outputs/multi_batch/batch_5/grid_circular_voids/sample_0447/iteration_00150.png,-0.4498081848044549,-0.4086631916348733,0.544141,0.3332069221934178,True,0.544141,3.505416,1.186664,0.163506,0.376335,2,False,False,0.548583984375
5,grid_circular_voids,449,outputs/multi_batch/batch_5/grid_circular_voids/sample_0449/iteration_00150.png,-0.4161232669228951,-0.3956801350988406,0.494995,0.5302919044104034,True,0.494994,3.791144,1.404217,0.150438,0.3951,2,False,False,0.487548828125
5,grid_circular_voids,452,outputs/multi_batch/batch_5/grid_circular_voids/sample_0452/iteration_00150.png,-0.4225008111554041,-0.3976206318374346,0.585587,0.4097231683776993,True,0.585587,3.006009,1.409675,0.14267,0.35158,3,False,False,0.5908203125
5,grid_circular_voids,453,outputs/multi_batch/batch_5/grid_circular_voids/sample_0453/iteration_00082.png,-0.4644640402753751,-0.4501009667487008,0.579277,0.2559772668748016,True,0.579277,3.409608,1.19053,0.138648,0.38747,2,False,False,0.581787109375
5,grid_circular_voids,455,outputs/multi_batch/batch_5/grid_circular_voids/sample_0455/iteration_00150.png,-0.4607334120762704,-0.4936147492148049,0.599348,0.0042078384073116,True,0.599348,3.298291,1.045875,0.11914,0.329873,2,False,False,0.5966796875
5,grid_circular_voids,457,outputs/multi_batch/batch_5/grid_circular_voids/sample_0457/iteration_00150.png,-0.550021610128854,-0.5266389514757838,0.615783,0.2605571622860133,True,0.615784,3.191064,1.105876,0.13548,0.307093,2,False,False,0.615966796875
5,grid_circular_voids,459,outputs/multi_batch/batch_5/grid_circular_voids/sample_0459/iteration_00150.png,-0.4287519185320972,-0.4834671718473951,0.574185,0.3899136766685729,True,0.574184,3.837896,1.144037,0.180667,0.345888,2,False,False,0.57568359375
5,grid_circular_voids,461,outputs/multi_batch/batch_5/grid_circular_voids/sample_0461/iteration_00150.png,-0.4137588474181142,-0.3872884978188167,0.538516,0.4112218935255672,True,0.538516,3.980178,1.161217,0.139927,0.392419,2,False,False,0.54150390625
5,grid_circular_voids,464,outputs/multi_batch/batch_5/grid_circular_voids/sample_0464/iteration_00150.png,-0.4405214477851727,-0.4465256920978545,0.556467,0.2879964957294328,True,0.556468,3.063134,1.200289,0.173092,0.299223,2,False,False,0.56298828125
5,grid_circular_voids,465,outputs/multi_batch/batch_5/grid_circular_voids/sample_0465/iteration_00101.png,-0.3641286235988603,-0.3496199028977848,0.497737,0.4637059789981861,True,0.497738,3.173293,1.349597,0.175173,0.307834,2,False,False,0.506103515625
5,grid_circular_voids,466,outputs/multi_batch/batch_5/grid_circular_voids/sample_0466/iteration_00150.png,-0.3820199055612912,-0.3775897185401245,0.499889,0.4510668135748331,True,0.499889,2.775345,1.241925,0.074988,0.383097,2,False,False,0.510986328125
5,grid_circular_voids,468,outputs/multi_batch/batch_5/grid_circular_voids/sample_0468/iteration_00113.png,-0.3754730943343594,-0.3982252019337246,0.525385,0.4845436941029409,True,0.525385,3.055185,1.253191,0.137131,0.420493,2,False,False,0.52880859375
5,grid_circular_voids,474,outputs/multi_batch/batch_5/grid_circular_voids/sample_0474/iteration_00081.png,-0.3765809695117025,-0.366554377323848,0.548295,0.365944744227217,True,0.548295,3.485131,1.4229,0.149403,0.339608,2,False,False,0.55322265625
5,grid_circular_voids,475,outputs/multi_batch/batch_5/grid_circular_voids/sample_0475/iteration_00150.png,-0.4129779332355999,-0.4057697913446785,0.499082,0.4594722869623406,True,0.499082,2.851358,1.126646,0.113198,0.394127,4,False,False,0.506591796875
5,grid_circular_voids,476,outputs/multi_batch/batch_5/grid_circular_voids/sample_0476/iteration_00150.png,-0.3703331541000155,-0.378148510647386,0.564244,0.3737623157185835,True,0.564245,2.580067,1.398703,0.123127,0.410099,2,False,False,0.57373046875
5,grid_circular_voids,479,outputs/multi_batch/batch_5/grid_circular_voids/sample_0479/iteration_00150.png,-0.4464983600215382,-0.4411953101541425,0.593648,0.0969957950789227,True,0.593649,2.650663,1.217404,0.071416,0.326726,2,False,False,0.59912109375
5,grid_circular_voids,480,outputs/multi_batch/batch_5/grid_circular_voids/sample_0480/iteration_00085.png,-0.3940604949852023,-0.3978375907874586,0.510253,0.3633927738583761,True,0.510254,2.752984,1.309228,0.147425,0.368683,2,False,False,0.512939453125
5,grid_circular_voids,482,outputs/multi_batch/batch_5/grid_circular_voids/sample_0482/iteration_00150.png,-0.2977233971596464,-0.2977605422338405,0.504855,0.7558165666848327,True,0.504855,3.964428,1.183212,0.115193,0.28359,5,False,False,0.505615234375
5,grid_circular_voids,483,outputs/multi_batch/batch_5/grid_circular_voids/sample_0483/iteration_00071.png,-0.4113218185733218,-0.4207530607147484,0.605915,0.2470395527656459,True,0.605915,2.619163,1.387621,0.166337,0.294079,2,False,False,0.61328125
5,nine_circle,681,outputs/multi_batch/batch_5/nine_circle/sample_0681/iteration_00144.png,-0.4042106869765372,-0.3937487276294601,0.512078,0.3283805461665413,True,0.512077,2.476351,1.177598,0.076683,0.378212,2,False,False,0.515625
5,nine_circle,682,outputs/multi_batch/batch_5/nine_circle/sample_0682/iteration_00132.png,-0.4586846582073893,-0.4550335154201066,0.530024,0.3734057496032842,True,0.530025,3.083277,1.1406,0.175503,0.384881,2,False,False,0.544189453125
5,nine_circle,683,outputs/multi_batch/batch_5/nine_circle/sample_0683/iteration_00150.png,-0.4591682459744853,-0.4288571504511131,0.612064,0.3999597589097268,True,0.612063,3.749788,1.18278,0.146448,0.39653,3,False,False,0.61279296875
5,nine_circle,684,outputs/multi_batch/batch_5/nine_circle/sample_0684/iteration_00150.png,-0.3970193213211073,-0.3967729538255913,0.570115,0.2346187412070589,True,0.570115,2.548611,1.122174,0.13418,0.308295,2,False,False,0.572509765625
5,nine_circle,685,outputs/multi_batch/batch_5/nine_circle/sample_0685/iteration_00150.png,-0.3404414726313721,-0.3515791953480674,0.566305,0.3750148597182501,True,0.566305,3.525396,1.193315,0.157595,0.416885,2,False,False,0.578125
5,nine_circle,688,outputs/multi_batch/batch_5/nine_circle/sample_0688/iteration_00150.png,-0.4045072232706029,-0.4289876655448064,0.50964,0.4681761105259699,True,0.509639,2.525106,1.40976,0.166716,0.394,2,False,False,0.509765625
5,nine_circle,689,outputs/multi_batch/batch_5/nine_circle/sample_0689/iteration_00150.png,-0.3697809904916975,-0.3699843061002443,0.521351,0.5727733056376971,True,0.521351,4.067834,1.242589,0.152135,0.311011,2,False,False,0.51708984375
5,nine_circle,690,outputs/multi_batch/batch_5/nine_circle/sample_0690/iteration_00130.png,-0.3686164281203475,-0.3652937765618771,0.584586,0.4128225988590236,True,0.584586,3.201978,1.383582,0.086095,0.379695,2,False,False,0.593505859375
5,nine_circle,691,outputs/multi_batch/batch_5/nine_circle/sample_0691/iteration_00150.png,-0.4083856729682604,-0.4120325998908827,0.580378,0.3170338041795826,True,0.580378,2.94703,1.211336,0.093732,0.340908,2,False,False,0.57861328125
5,nine_circle,696,outputs/multi_batch/batch_5/nine_circle/sample_0696/iteration_00150.png,-0.3942002418979325,-0.3915497072466022,0.519458,0.5051606605683792,True,0.519457,3.038953,1.148733,0.109217,0.357611,3,False,False,0.508056640625
5,nine_circle,697,outputs/multi_batch/batch_5/nine_circle/sample_0697/iteration_00131.png,-0.4700025901807431,-0.4514049880659991,0.50621,0.2764691977152395,True,0.50621,2.845801,1.202706,0.090282,0.323251,2,False,False,0.500244140625
5,nine_circle,699,outputs/multi_batch/batch_5/nine_circle/sample_0699/iteration_00062.png,-0.4285884154467261,-0.4278221310046565,0.607039,0.2133471425702814,True,0.607039,2.811798,1.063299,0.163859,0.355015,2,False,False,0.60546875
5,nine_circle,700,outputs/multi_batch/batch_5/nine_circle/sample_0700/iteration_00150.png,-0.4505223359225076,-0.4650649729494822,0.553256,0.3652638752301304,True,0.553256,3.671513,1.11552,0.153665,0.326372,2,False,False,0.55859375
5,nine_circle,701,outputs/multi_batch/batch_5/nine_circle/sample_0701/iteration_00112.png,-0.4284725457330925,-0.4177230027672603,0.513645,0.3259058590572987,True,0.513645,2.491454,1.408136,0.101616,0.342925,2,False,False,0.520751953125
5,nine_circle,702,outputs/multi_batch/batch_5/nine_circle/sample_0702/iteration_00083.png,-0.3689492562136436,-0.3707673051335743,0.547941,0.4076366771391121,True,0.54794,3.472896,1.376932,0.16514,0.40363,2,False,False,0.552001953125
5,nine_circle,707,outputs/multi_batch/batch_5/nine_circle/sample_0707/iteration_00110.png,-0.4946757479334895,-0.4725529231024575,0.597777,0.0014174200981376,True,0.597778,3.511997,1.073023,0.137502,0.302314,2,False,False,0.603271484375
5,nine_circle,712,outputs/multi_batch/batch_5/nine_circle/sample_0712/iteration_00150.png,-0.4730886375213944,-0.4657968276675276,0.619704,0.0116636739471559,True,0.619704,2.463008,1.112252,0.104989,0.299211,2,False,False,0.6181640625
5,nine_circle,713,outputs/multi_batch/batch_5/nine_circle/sample_0713/iteration_00150.png,-0.4555457199024547,-0.4554993803696081,0.590154,0.2072240532711781,True,0.590154,3.580892,1.118571,0.171577,0.41836,2,False,False,0.599853515625
5,nine_circle,716,outputs/multi_batch/batch_5/nine_circle/sample_0716/iteration_00150.png,-0.4102339172224361,-0.4232058410287652,0.564396,0.4830754033296432,True,0.564396,3.941484,1.350645,0.11382,0.338699,2,False,False,0.56884765625
5,nine_circle,719,outputs/multi_batch/batch_5/nine_circle/sample_0719/iteration_00150.png,-0.4917222659740439,-0.4919699541626265,0.61394,0.0679655368745906,True,0.61394,2.513413,1.092221,0.073511,0.390127,2,False,False,0.61376953125
5,nine_circle,722,outputs/multi_batch/batch_5/nine_circle/sample_0722/iteration_00150.png,-0.3675065009249313,-0.3941142244753203,0.532054,0.5490875454540625,True,0.532054,4.086007,1.097234,0.07835,0.313281,2,False,False,0.5341796875
5,nine_circle,727,outputs/multi_batch/batch_5/nine_circle/sample_0727/iteration_00150.png,-0.4638294483611161,-0.460182458166433,0.571485,0.1383492469802455,True,0.571485,3.346584,1.324939,0.126983,0.327586,2,False,False,0.575927734375
5,nine_circle,730,outputs/multi_batch/batch_5/nine_circle/sample_0730/iteration_00150.png,-0.4270368830010155,-0.4347545636365476,0.566926,0.2111489359435907,True,0.566927,2.915295,1.347522,0.067299,0.415361,2,False,False,0.576171875
5,nine_circle,731,outputs/multi_batch/batch_5/nine_circle/sample_0731/iteration_00150.png,-0.4923361828170181,-0.4825470863888967,0.537765,0.2628666112923145,True,0.537765,3.192966,1.251934,0.075359,0.360755,2,False,False,0.536865234375
5,nine_circle,733,outputs/multi_batch/batch_5/nine_circle/sample_0733/iteration_00150.png,-0.445615291400471,-0.4466524889506246,0.502916,0.3330256210485139,True,0.502916,2.568747,1.1082,0.079982,0.306973,2,False,False,0.51318359375
5,nine_circle,735,outputs/multi_batch/batch_5/nine_circle/sample_0735/iteration_00150.png,-0.2009833013133041,-0.2330177210353784,0.49838,1.5868424335547404,True,0.543296,2.756409,1.102135,0.12843,0.353122,3,False,False,0.489501953125
5,nine_circle,736,outputs/multi_batch/batch_5/nine_circle/sample_0736/iteration_00150.png,-0.2882298035511748,-0.3046614006459878,0.608658,0.7537987988241631,True,0.608957,3.366718,1.298367,0.084673,0.409397,4,False,False,0.607177734375
5,nine_circle,737,outputs/multi_batch/batch_5/nine_circle/sample_0737/iteration_00150.png,-0.4431295511440604,-0.4071846286812237,0.595781,0.2187102533014168,True,0.59578,4.008147,1.414567,0.103771,0.419787,2,False,False,0.6044921875
5,nine_circle,739,outputs/multi_batch/batch_5/nine_circle/sample_0739/iteration_00150.png,-0.41891743288876,-0.4309126880925866,0.56084,0.3018284415851344,True,0.56084,2.791088,1.276901,0.123869,0.30949,4,False,False,0.565673828125
5,nine_circle,741,outputs/multi_batch/batch_5/nine_circle/sample_0741/iteration_00150.png,-0.3265258535003578,-0.3266062181190513,0.515731,0.4258895153049148,True,0.515731,2.598487,1.162407,0.162649,0.347546,2,False,False,0.512451171875
5,nine_circle,743,outputs/multi_batch/batch_5/nine_circle/sample_0743/iteration_00150.png,-0.4049747541317409,-0.352418499897408,0.524365,0.4706945972453242,True,0.524364,3.728954,1.356836,0.144658,0.3661,2,False,False,0.53515625
5,nine_circle,745,outputs/multi_batch/batch_5/nine_circle/sample_0745/iteration_00150.png,-0.3799108705588692,-0.3842488268988253,0.576604,0.23298581422273,True,0.576603,2.744775,1.336051,0.175113,0.414009,2,False,False,0.58154296875
5,nine_circle,750,outputs/multi_batch/batch_5/nine_circle/sample_0750/iteration_00150.png,-0.4649019577138094,-0.459284625612716,0.600324,0.0204794959795792,True,0.600324,3.077987,1.074582,0.086407,0.332317,2,False,False,0.605712890625
5,nine_circle,752,outputs/multi_batch/batch_5/nine_circle/sample_0752/iteration_00150.png,-0.4034165925875496,-0.4064014434538546,0.527371,0.3726778843515816,True,0.527372,2.693866,1.256312,0.118873,0.331028,2,False,False,0.534912109375
5,nine_circle,753,outputs/multi_batch/batch_5/nine_circle/sample_0753/iteration_00150.png,-0.4017920368600096,-0.4075840722344412,0.511068,0.3844941347291541,True,0.511069,3.716766,1.388218,0.113105,0.288427,2,False,False,0.510009765625
5,nine_circle,754,outputs/multi_batch/batch_5/nine_circle/sample_0754/iteration_00150.png,-0.3746682388550694,-0.405280573556269,0.52974,0.989981651617258,True,0.5404,3.269217,1.35749,0.151442,0.412533,7,False,False,0.540283203125
5,nine_circle,755,outputs/multi_batch/batch_5/nine_circle/sample_0755/iteration_00149.png,-0.4050057127619394,-0.3911747636449194,0.546286,0.3277640678393295,True,0.546286,2.894884,1.396232,0.141452,0.323951,2,False,False,0.547607421875
5,nine_circle,758,outputs/multi_batch/batch_5/nine_circle/sample_0758/iteration_00102.png,-0.397563802627888,-0.3935728213985746,0.534086,0.4309557221100398,True,0.534086,3.01852,1.26868,0.082209,0.393106,2,False,False,0.538818359375
5,nine_circle,759,outputs/multi_batch/batch_5/nine_circle/sample_0759/iteration_00150.png,-0.490108841974707,-0.4342754350312359,0.507626,0.7581222539609026,True,0.507626,3.271938,1.048516,0.180267,0.395882,3,False,False,0.511962890625
5,nine_circle,760,outputs/multi_batch/batch_5/nine_circle/sample_0760/iteration_00150.png,-0.3454245378497327,-0.344043000590547,0.572173,0.4257821835901769,True,0.572173,2.585428,1.291272,0.132984,0.405181,2,False,False,0.57666015625
5,nine_circle,761,outputs/multi_batch/batch_5/nine_circle/sample_0761/iteration_00150.png,-0.4450864858246196,-0.3821224132816315,0.504261,0.4087701463206763,True,0.504262,3.992474,1.06897,0.1674,0.321079,2,False,False,0.5126953125
5,nine_circle,766,outputs/multi_batch/batch_5/nine_circle/sample_0766/iteration_00150.png,-0.4867886449079279,-0.4856538091696918,0.592793,0.2575925462517363,True,0.592793,3.417729,1.132613,0.177746,0.339264,2,False,False,0.60205078125
5,nine_circle,768,outputs/multi_batch/batch_5/nine_circle/sample_0768/iteration_00150.png,-0.4165630214661867,-0.4175517122931474,0.532628,0.2646947528245589,True,0.532627,2.994748,1.419682,0.088134,0.332887,2,False,False,0.534423828125
