batch,seed,sample_id,image_path,v12,v21,volfrac_achieved,obj_value,converged,volfrac,penal,rmin,move,void_size_frac,n_components,is_connected,degenerate,solid_frac,n_iters,max_iter,hit_cap,osc_score,osc_unstable
5,circle_half_quarter,145,outputs/multi_batch/batch_5/circle_half_quarter/sample_0145/iteration_00150.png,0.0505354189510109,0.0505718875183219,0.575904,1.1859231512308217,True,0.594738,2.920908,1.359951,0.108188,0.32394,1,True,False,0.5537109375,150,150,True,0.26870998215597774,True
5,circle_half_quarter,147,outputs/multi_batch/batch_5/circle_half_quarter/sample_0147/iteration_00150.png,-0.212946987530558,-0.1799787743613038,0.499372,0.8774729997066464,True,0.499372,3.032586,1.251982,0.114872,0.369694,3,False,False,0.49267578125,150,150,True,0.004372081921417864,False
5,circle_half_quarter,149,outputs/multi_batch/batch_5/circle_half_quarter/sample_0149/iteration_00150.png,-0.0415025749381554,-0.0415025749381819,0.496647,1.270042277855657,True,0.5886,3.292438,1.342664,0.09461,0.420734,5,False,False,0.486572265625,150,150,True,0.00460083096640928,False
5,circle_half_quarter,150,outputs/multi_batch/batch_5/circle_half_quarter/sample_0150/iteration_00150.png,0.0564253285384875,0.0564253285385107,0.564977,1.281118872878689,True,0.583385,3.986791,1.160811,0.166748,0.381175,3,False,False,0.543701171875,150,150,True,0.44107207379540475,True
5,circle_half_quarter,153,outputs/multi_batch/batch_5/circle_half_quarter/sample_0153/iteration_00150.png,-0.1962555916867828,-0.2025128094282153,0.527479,0.8644737566303449,True,0.540639,3.234801,1.271517,0.079508,0.380669,2,False,False,0.5205078125,150,150,True,0.0025821346659172534,False
5,circle_half_quarter,156,outputs/multi_batch/batch_5/circle_half_quarter/sample_0156/iteration_00150.png,-0.1944256000914258,-0.181615231552761,0.526111,0.8743403426686418,True,0.52611,3.283644,1.108412,0.117308,0.382739,2,False,False,0.515869140625,150,150,True,0.008696486235892226,False
5,circle_half_quarter,160,outputs/multi_batch/batch_5/circle_half_quarter/sample_0160/iteration_00150.png,0.1080840097615225,0.1080840097615665,0.535394,1.480032923346322,True,0.602772,3.966093,1.074659,0.165301,0.37948,1,True,False,0.70263671875,150,150,True,0.3351957699141566,True
5,circle_half_quarter,165,outputs/multi_batch/batch_5/circle_half_quarter/sample_0165/iteration_00150.png,0.1038723026285197,0.1038723026285589,0.521065,1.4644867177738492,True,0.590659,3.703859,1.116096,0.173758,0.385955,1,True,False,0.4375,150,150,True,0.23325542890910747,True
5,circle_half_quarter,168,outputs/multi_batch/batch_5/circle_half_quarter/sample_0168/iteration_00150.png,0.1108406981849607,0.110840698224004,0.571036,1.3579401253963297,True,0.571036,3.519004,1.323534,0.163951,0.355831,1,True,False,0.659423828125,150,150,True,0.40591978459422545,True
5,circle_half_quarter,169,outputs/multi_batch/batch_5/circle_half_quarter/sample_0169/iteration_00150.png,0.0723607759637475,0.0723607759637753,0.454893,1.250455323591392,True,0.50465,3.073179,1.215095,0.159387,0.415426,1,True,False,0.39453125,150,150,True,0.23543277730339526,True
5,circle_half_quarter,174,outputs/multi_batch/batch_5/circle_half_quarter/sample_0174/iteration_00150.png,0.0864218782628401,0.0864218782628748,0.587228,1.3477958992590064,True,0.617038,3.348552,1.37606,0.156084,0.348133,1,True,False,0.7666015625,150,150,True,0.2103054207119741,True
5,circle_half_quarter,175,outputs/multi_batch/batch_5/circle_half_quarter/sample_0175/iteration_00150.png,0.1153018220670882,0.115301822067188,0.562825,1.3887952277950188,True,0.562825,3.675236,1.230145,0.171228,0.336958,1,True,False,0.613525390625,150,150,True,0.2552149737494001,True
5,circle_half_quarter,179,outputs/multi_batch/batch_5/circle_half_quarter/sample_0179/iteration_00150.png,0.0621927322125098,0.062192732212537,0.489121,1.368088102951011,True,0.553096,3.33553,1.387846,0.174978,0.418721,9,False,False,0.39453125,150,150,True,0.6442245329204762,True
5,circle_half_quarter,186,outputs/multi_batch/batch_5/circle_half_quarter/sample_0186/iteration_00150.png,0.0871419751767282,0.0871419749556231,0.510129,1.165746098499756,True,0.510129,2.680152,1.418568,0.125787,0.37245,1,True,False,0.50341796875,150,150,True,0.19778082533349958,True
5,circle_half_quarter,188,outputs/multi_batch/batch_5/circle_half_quarter/sample_0188/iteration_00150.png,0.0587063813998498,0.0587063813998749,0.50231,1.3664496013818963,True,0.592566,3.541198,1.159642,0.180831,0.413564,9,False,False,0.4052734375,150,150,True,0.3557076769808938,True
5,cross_rectangular,194,outputs/multi_batch/batch_5/cross_rectangular/sample_0194/iteration_00150.png,-0.3776794466403993,-0.3834658839307924,0.611693,0.604891099671385,True,0.611693,3.846454,1.224293,0.087388,0.415305,4,False,False,0.616455078125,150,150,True,0.001928533457153546,False
5,cross_rectangular,195,outputs/multi_batch/batch_5/cross_rectangular/sample_0195/iteration_00150.png,-0.0913703005487153,-0.0819419158270172,0.521593,0.855012067695861,True,0.521594,4.063792,1.13227,0.162497,0.28449,1,True,False,0.52880859375,150,150,True,0.3584367659879692,True
5,cross_rectangular,196,outputs/multi_batch/batch_5/cross_rectangular/sample_0196/iteration_00150.png,-0.4897829010871619,-0.4408370182557841,0.591183,0.3529182037162224,True,0.591184,3.954603,1.120931,0.161406,0.354126,2,False,False,0.5947265625,150,150,True,0.008115960120223928,False
5,cross_rectangular,200,outputs/multi_batch/batch_5/cross_rectangular/sample_0200/iteration_00150.png,-0.3611487348446791,-0.3509269893331596,0.556738,0.6525181359190594,True,0.556738,2.757283,1.368765,0.153302,0.387698,2,False,False,0.5615234375,150,150,True,0.03175054291127824,False
5,cross_rectangular,207,outputs/multi_batch/batch_5/cross_rectangular/sample_0207/iteration_00101.png,-0.3350964423524134,-0.3431640738021776,0.565845,0.7361554530793014,True,0.565845,3.263822,1.328009,0.137624,0.279897,2,False,False,0.576171875,101,150,False,0.000836262484044724,False
5,cross_rectangular,208,outputs/multi_batch/batch_5/cross_rectangular/sample_0208/iteration_00150.png,-0.408985031436343,-0.4016761054278708,0.550178,0.7746877859922515,True,0.560765,4.117021,1.370982,0.130478,0.302371,3,False,False,0.548828125,150,150,True,0.0005193962810739035,False
5,cross_rectangular,210,outputs/multi_batch/batch_5/cross_rectangular/sample_0210/iteration_00150.png,-0.350869088044087,-0.3644397036666677,0.539618,0.3613038030862083,True,0.539618,3.681702,1.062452,0.112784,0.376915,3,False,False,0.54296875,150,150,True,0.06510442073629198,False
5,cross_rectangular,212,outputs/multi_batch/batch_5/cross_rectangular/sample_0212/iteration_00150.png,0.0290459184412651,0.0354207316407351,0.479349,1.306855027270888,True,0.498741,3.490366,1.301146,0.069913,0.329754,2,False,False,0.490478515625,150,150,True,2.738727797176256,True
5,cross_rectangular,214,outputs/multi_batch/batch_5/cross_rectangular/sample_0214/iteration_00150.png,-0.3494894018356573,-0.3556326321098524,0.534975,0.4815412565090555,True,0.534974,2.484621,1.250821,0.07322,0.419697,2,False,False,0.538330078125,150,150,True,0.0018496312583116733,False
5,cross_rectangular,216,outputs/multi_batch/batch_5/cross_rectangular/sample_0216/iteration_00150.png,0.0585861826896899,0.0585861826897853,0.534567,1.131877602136295,True,0.536703,4.023125,1.065407,0.136635,0.310477,1,True,False,0.53369140625,150,150,True,0.1726785580051761,True
5,cross_rectangular,219,outputs/multi_batch/batch_5/cross_rectangular/sample_0219/iteration_00150.png,-0.3964057430302568,-0.395642286313128,0.611771,0.4435876146921705,True,0.614059,2.452979,1.197328,0.144556,0.403172,2,False,False,0.614990234375,150,150,True,0.0026809516370433785,False
5,cross_rectangular,225,outputs/multi_batch/batch_5/cross_rectangular/sample_0225/iteration_00150.png,-0.4568639647129441,-0.3881166801551033,0.566332,0.978077700025041,True,0.605356,2.607903,1.136607,0.176721,0.331931,3,False,False,0.567138671875,150,150,True,0.00034502110524670424,False
5,cross_rectangular,226,outputs/multi_batch/batch_5/cross_rectangular/sample_0226/iteration_00150.png,-0.5079722068288948,-0.5246189911302341,0.510594,0.7619528145019966,True,0.527961,3.286364,1.058662,0.178306,0.350311,3,False,False,0.505859375,150,150,True,0.009600097600005112,False
5,cross_rectangular,229,outputs/multi_batch/batch_5/cross_rectangular/sample_0229/iteration_00150.png,-0.0588649204018237,-0.0545418232258251,0.507737,0.8626572748581816,True,0.507737,3.435301,1.2601,0.115726,0.381223,1,True,False,0.51318359375,150,150,True,0.38122542711857854,True
5,cross_rectangular,230,outputs/multi_batch/batch_5/cross_rectangular/sample_0230/iteration_00150.png,-0.2289994596175379,-0.2443352604982452,0.511494,0.9224033631549966,True,0.520156,2.903981,1.173575,0.170157,0.413166,4,False,False,0.515869140625,150,150,True,9.130891327184187e-05,False
5,cross_rectangular,234,outputs/multi_batch/batch_5/cross_rectangular/sample_0234/iteration_00150.png,-0.0451696742275183,-0.0396142300089005,0.465488,1.52362706845858,True,0.531608,3.632275,1.13441,0.075389,0.293176,2,False,False,0.47265625,150,150,True,0.22789556922351137,True
5,cross_rectangular,236,outputs/multi_batch/batch_5/cross_rectangular/sample_0236/iteration_00150.png,-0.4984182345063186,-0.4390394451447151,0.580953,0.7884661561090229,True,0.580953,4.090574,1.270155,0.1569,0.314627,2,False,False,0.591064453125,150,150,True,0.0038513472197022293,False
5,cross_rectangular,238,outputs/multi_batch/batch_5/cross_rectangular/sample_0238/iteration_00150.png,-0.4690746053542549,-0.5143835948795483,0.547471,0.5761151428459151,True,0.54747,3.824504,1.377241,0.18158,0.316046,2,False,False,0.5380859375,150,150,True,0.0009363688424970063,False
5,cross_rectangular,240,outputs/multi_batch/batch_5/cross_rectangular/sample_0240/iteration_00150.png,-0.1577555950569069,-0.1377338183446213,0.541965,0.8541462014185732,True,0.542094,3.419839,1.221114,0.090425,0.356862,1,True,False,0.545654296875,150,150,True,0.3972372406924606,True
5,cross_rectangular,241,outputs/multi_batch/batch_5/cross_rectangular/sample_0241/iteration_00150.png,-0.2911345381030321,-0.2837275959885126,0.600463,0.5538012586116015,True,0.600462,3.929573,1.31073,0.132617,0.363296,2,False,False,0.61328125,150,150,True,0.024842748383722114,False
5,cross_rectangular,242,outputs/multi_batch/batch_5/cross_rectangular/sample_0242/iteration_00150.png,-0.4412912777825401,-0.4296470975570758,0.554632,0.7316249592495608,True,0.555984,2.914249,1.292077,0.119282,0.288657,3,False,False,0.55224609375,150,150,True,0.016959019229548664,False
5,cross_rectangular,243,outputs/multi_batch/batch_5/cross_rectangular/sample_0243/iteration_00150.png,-0.5325568222318361,-0.5334511561336739,0.585201,0.1912057674349067,True,0.585201,2.783873,1.056196,0.092054,0.296357,3,False,False,0.5830078125,150,150,True,0.0034451140679699495,False
5,cross_rectangular,249,outputs/multi_batch/batch_5/cross_rectangular/sample_0249/iteration_00150.png,-0.4942016224543383,-0.4958114937517749,0.523183,0.4613983932868833,True,0.523182,3.222396,1.10969,0.131433,0.405583,3,False,False,0.5244140625,150,150,True,0.005830656735606867,False
5,cross_rectangular,250,outputs/multi_batch/batch_5/cross_rectangular/sample_0250/iteration_00150.png,0.0451286137967977,0.0470783699219577,0.506082,1.1890197822118054,True,0.506082,3.022,1.341654,0.113491,0.320654,2,False,False,0.5009765625,150,150,True,1.8026524882982435,True
5,cross_rectangular,254,outputs/multi_batch/batch_5/cross_rectangular/sample_0254/iteration_00150.png,-0.404012017560638,-0.4553729528902162,0.589909,0.6770719566545974,True,0.589909,3.837598,1.102382,0.108877,0.407742,2,False,False,0.594970703125,150,150,True,0.0036659317956717996,False
5,cross_rectangular,256,outputs/multi_batch/batch_5/cross_rectangular/sample_0256/iteration_00150.png,-0.2442136304275727,-0.1926403926998139,0.525638,0.8196040766787669,True,0.525639,3.900067,1.409006,0.086416,0.404372,2,False,False,0.525634765625,150,150,True,0.014179207536197447,False
5,cross_rectangular,257,outputs/multi_batch/batch_5/cross_rectangular/sample_0257/iteration_00150.png,-0.2232668458044958,-0.2209982294009662,0.593378,0.5626858518341918,True,0.593378,2.883684,1.374366,0.140162,0.300337,3,False,False,0.59326171875,150,150,True,0.1009678039428548,False
5,cross_rectangular,267,outputs/multi_batch/batch_5/cross_rectangular/sample_0267/iteration_00150.png,-0.0769070894579916,-0.0756768165876158,0.523052,0.8565653539576361,True,0.523053,3.53987,1.419327,0.145706,0.416869,1,True,False,0.53466796875,150,150,True,0.15101314950087968,True
5,cross_rectangular,269,outputs/multi_batch/batch_5/cross_rectangular/sample_0269/iteration_00150.png,-0.3247547411174904,-0.3304293052348747,0.612842,0.5588475862097358,True,0.612843,4.082404,1.203071,0.094062,0.366232,2,False,False,0.62548828125,150,150,True,0.02308040756047003,False
5,cross_rectangular,272,outputs/multi_batch/batch_5/cross_rectangular/sample_0272/iteration_00150.png,-0.4021905226119199,-0.3919431174607202,0.579102,0.6947065173591952,True,0.579102,3.155065,1.204929,0.083659,0.386744,2,False,False,0.5771484375,150,150,True,0.015907522269593175,False
5,cross_rectangular,280,outputs/multi_batch/batch_5/cross_rectangular/sample_0280/iteration_00150.png,-0.4003013450178097,-0.4319895985605504,0.607465,0.4522230221902665,True,0.607464,3.377178,1.408731,0.092832,0.347911,2,False,False,0.606689453125,150,150,True,0.0034320391446868983,False
5,cross_rectangular,284,outputs/multi_batch/batch_5/cross_rectangular/sample_0284/iteration_00150.png,-0.4733912130789436,-0.4650269414929571,0.608481,0.432261793268746,True,0.608481,3.968229,1.280812,0.110825,0.343984,2,False,False,0.6083984375,150,150,True,0.00895862742968836,False
5,cross_rectangular,287,outputs/multi_batch/batch_5/cross_rectangular/sample_0287/iteration_00150.png,-0.362868784913846,-0.4120993280160439,0.55391,0.8874551405544834,True,0.554002,4.004697,1.147347,0.11184,0.322175,2,False,False,0.5693359375,150,150,True,0.040233186294126755,False
5,cross_rectangular,288,outputs/multi_batch/batch_5/cross_rectangular/sample_0288/iteration_00150.png,-0.3558054431590159,-0.33907935755126,0.550292,0.7002636795422804,True,0.550292,3.057555,1.272873,0.15479,0.306999,2,False,False,0.559326171875,150,150,True,0.011127798573574831,False
5,four_circle,291,outputs/multi_batch/batch_5/four_circle/sample_0291/iteration_00150.png,-0.1559908699240858,-0.1091844264609501,0.478799,1.1738473030102896,True,0.497336,3.175432,1.187149,0.145325,0.41143,4,False,False,0.478271484375,150,150,True,0.012756737352239748,False
5,four_circle,294,outputs/multi_batch/batch_5/four_circle/sample_0294/iteration_00150.png,-0.344272151557312,-0.3488480255569841,0.497201,1.046835578221998,True,0.604559,3.926864,1.297135,0.094033,0.325516,2,False,False,0.50390625,150,150,True,0.00043163696144963453,False
5,four_circle,295,outputs/multi_batch/batch_5/four_circle/sample_0295/iteration_00150.png,-0.3983964326816362,-0.3437970594890612,0.526,1.1572925266420753,True,0.580711,2.509017,1.060026,0.160742,0.40212,3,False,False,0.5419921875,150,150,True,0.010946020109661508,False
5,four_circle,297,outputs/multi_batch/batch_5/four_circle/sample_0297/iteration_00150.png,-0.0325346771302564,-0.0277423858913934,0.444428,1.581497859973354,True,0.562697,2.865948,1.07086,0.069612,0.302301,7,False,False,0.459228515625,150,150,True,1.3296966705292261,True
5,four_circle,301,outputs/multi_batch/batch_5/four_circle/sample_0301/iteration_00150.png,-0.3416357550100523,-0.3607045665067556,0.527808,1.1192550066882978,True,0.539903,2.956802,1.334383,0.166299,0.366781,4,False,False,0.527099609375,150,150,True,9.338921121146818e-05,False
5,four_circle,305,outputs/multi_batch/batch_5/four_circle/sample_0305/iteration_00118.png,-0.3496117085852424,-0.3717546239570656,0.509921,0.4913790077350627,True,0.509922,3.128502,1.081995,0.079038,0.327318,2,False,False,0.507568359375,118,150,False,6.274804194028357e-05,False
5,four_circle,306,outputs/multi_batch/batch_5/four_circle/sample_0306/iteration_00150.png,-0.3423207193843685,-0.3498879109267831,0.554108,0.6360739502703928,True,0.554108,3.561011,1.165785,0.116409,0.413187,2,False,False,0.552734375,150,150,True,0.01336897020879246,False
5,four_circle,313,outputs/multi_batch/batch_5/four_circle/sample_0313/iteration_00150.png,-0.3213339129802071,-0.3007814819749201,0.488664,1.2684568836188082,True,0.616661,2.952672,1.208889,0.096858,0.294195,2,False,False,0.4951171875,150,150,True,0.001061572608074405,False
5,four_circle,314,outputs/multi_batch/batch_5/four_circle/sample_0314/iteration_00150.png,-0.307066179103129,-0.3117528513675011,0.549965,0.8400562838839948,True,0.549965,2.662556,1.314672,0.179481,0.372928,2,False,False,0.55078125,150,150,True,0.0017525548354934705,False
5,four_circle,315,outputs/multi_batch/batch_5/four_circle/sample_0315/iteration_00150.png,-0.2101008756546349,-0.1802515751793183,0.533024,1.4557104816490885,True,0.601555,3.467618,1.278888,0.088776,0.410418,4,False,False,0.541259765625,150,150,True,0.00013738326567602868,False
5,four_circle,317,outputs/multi_batch/batch_5/four_circle/sample_0317/iteration_00150.png,-0.2816865453488552,-0.2799610828706229,0.582244,0.742317243667042,True,0.582244,4.093291,1.333704,0.115756,0.394443,2,False,False,0.590576171875,150,150,True,0.006535414063387614,False
5,four_circle,318,outputs/multi_batch/batch_5/four_circle/sample_0318/iteration_00150.png,-0.4932843511454666,-0.4530376242229175,0.494602,0.8347167142417296,True,0.494602,3.320865,1.051156,0.085767,0.346891,2,False,False,0.478271484375,150,150,True,0.002069552558484397,False
5,four_circle,320,outputs/multi_batch/batch_5/four_circle/sample_0320/iteration_00150.png,-0.4287125256609832,-0.4249796467463669,0.602883,0.3531423842498584,True,0.602882,3.569748,1.11638,0.073413,0.351532,2,False,False,0.61083984375,150,150,True,0.0015440264372671196,False
5,four_circle,325,outputs/multi_batch/batch_5/four_circle/sample_0325/iteration_00150.png,0.028432607300862,0.0278224778971039,0.518894,1.128239756902889,True,0.522642,3.83496,1.266778,0.121622,0.284942,3,False,False,0.518798828125,150,150,True,0.005624068301937913,False
5,four_circle,327,outputs/multi_batch/batch_5/four_circle/sample_0327/iteration_00150.png,0.0037975194756257,0.0077174601891415,0.500422,1.072853415114702,True,0.500422,2.564895,1.301164,0.091061,0.348506,2,False,False,0.5048828125,150,150,True,0.6851114221121755,True
5,four_circle,331,outputs/multi_batch/batch_5/four_circle/sample_0331/iteration_00150.png,0.1431564778113805,0.1431564892570566,0.609025,1.4939552255518953,True,0.609025,3.304076,1.089136,0.129402,0.356813,1,True,False,0.691162109375,150,150,True,0.36204177436599067,True
5,four_circle,332,outputs/multi_batch/batch_5/four_circle/sample_0332/iteration_00150.png,-0.2215420859650254,-0.2543397810400818,0.519248,0.8594998120634769,True,0.519248,2.61311,1.328295,0.076532,0.355019,2,False,False,0.523681640625,150,150,True,0.002235414258621263,False
5,four_circle,333,outputs/multi_batch/batch_5/four_circle/sample_0333/iteration_00150.png,-0.3683630606225349,-0.3669841450513181,0.491954,0.4400344640179908,True,0.491954,3.344439,1.075591,0.174792,0.317393,3,False,False,0.484375,150,150,True,0.02023775814632757,False
5,four_circle,334,outputs/multi_batch/batch_5/four_circle/sample_0334/iteration_00150.png,-0.1080393502754267,-0.1539868540053811,0.433564,1.179150341058081,True,0.508575,3.429536,1.08043,0.118037,0.343673,5,False,False,0.43603515625,150,150,True,0.009447180222077266,False
5,four_circle,337,outputs/multi_batch/batch_5/four_circle/sample_0337/iteration_00150.png,-0.206352926862913,-0.2032738503866397,0.492243,1.0288684383712725,True,0.493623,2.545808,1.409372,0.105015,0.369833,5,False,False,0.486328125,150,150,True,0.0006171143156057084,False
5,four_circle,338,outputs/multi_batch/batch_5/four_circle/sample_0338/iteration_00150.png,0.1072180361253267,0.10721803594537,0.544647,1.310753345794069,True,0.560057,3.785803,1.23296,0.134018,0.310967,21,False,False,0.5087890625,150,150,True,0.011530104597801528,False
5,four_circle,339,outputs/multi_batch/batch_5/four_circle/sample_0339/iteration_00136.png,-0.520087774950225,-0.523477813532252,0.566896,0.826276059734587,True,0.566897,2.936461,1.139018,0.133452,0.291216,3,False,False,0.56689453125,136,150,False,0.0008293560558974231,False
5,four_circle,342,outputs/multi_batch/batch_5/four_circle/sample_0342/iteration_00105.png,-0.3485571837924152,-0.3368882908437161,0.518384,0.6299162996670672,True,0.518384,3.855464,1.212622,0.088278,0.361859,2,False,False,0.51708984375,105,150,False,0.001266589680124711,False
5,four_circle,346,outputs/multi_batch/batch_5/four_circle/sample_0346/iteration_00150.png,-0.002805163712691,-0.002583078825498,0.404069,1.7873254598709214,True,0.501951,2.904582,1.265195,0.081267,0.359291,5,False,False,0.41259765625,150,150,True,1.3394014184062955,True
5,four_circle,347,outputs/multi_batch/batch_5/four_circle/sample_0347/iteration_00150.png,-0.3831761121138208,-0.3487145522624676,0.493735,1.0897783052223446,True,0.557283,3.396336,1.391081,0.083774,0.313634,5,False,False,0.498779296875,150,150,True,0.0,False
5,four_circle,349,outputs/multi_batch/batch_5/four_circle/sample_0349/iteration_00150.png,-0.4872468426874502,-0.5043475458447515,0.530162,0.8225473254339867,True,0.530162,3.530063,1.163956,0.105964,0.320918,2,False,False,0.53857421875,150,150,True,0.000987625988906702,False
5,four_circle,350,outputs/multi_batch/batch_5/four_circle/sample_0350/iteration_00150.png,-0.3257828497669932,-0.3506350223360568,0.517428,0.6324053233095768,True,0.517429,3.730337,1.426614,0.07108,0.419828,3,False,False,0.5166015625,150,150,True,0.0007953075630231,False
5,four_circle,354,outputs/multi_batch/batch_5/four_circle/sample_0354/iteration_00150.png,-0.5917627136579516,-0.6145947346387357,0.483599,1.6385474643769489,True,0.613207,3.742483,1.068174,0.102264,0.378545,9,False,False,0.487060546875,150,150,True,0.4806786347354222,True
5,four_circle,355,outputs/multi_batch/batch_5/four_circle/sample_0355/iteration_00150.png,-0.5177384582093434,-0.534522524006893,0.546072,0.9055432684589962,True,0.546071,4.027753,1.134675,0.108423,0.282279,5,False,False,0.5517578125,150,150,True,0.05116442181150938,False
5,four_circle,358,outputs/multi_batch/batch_5/four_circle/sample_0358/iteration_00150.png,0.1139065843815677,0.1139065843432675,0.513278,1.301005806523048,True,0.535768,2.88485,1.382292,0.146464,0.297726,3,False,False,0.4677734375,150,150,True,0.10261759027987437,False
5,four_circle,359,outputs/multi_batch/batch_5/four_circle/sample_0359/iteration_00150.png,-0.3678938466902163,-0.3781905279425499,0.512632,1.017127487670632,True,0.512632,3.959493,1.228369,0.177945,0.336203,2,False,False,0.517333984375,150,150,True,0.12284480644424409,False
5,four_circle,360,outputs/multi_batch/batch_5/four_circle/sample_0360/iteration_00140.png,-0.329365368841896,-0.3147569601609388,0.444113,1.1173357725266526,True,0.553474,2.607451,1.196061,0.089854,0.312151,3,False,False,0.4501953125,140,150,False,0.12426097989613143,False
5,four_circle,364,outputs/multi_batch/batch_5/four_circle/sample_0364/iteration_00150.png,-0.4001285397445891,-0.399093644831279,0.382817,1.2609422151102234,True,0.560528,2.522945,1.373611,0.126963,0.278357,6,False,False,0.38427734375,150,150,True,0.0011823633297746773,False
5,four_circle,365,outputs/multi_batch/batch_5/four_circle/sample_0365/iteration_00150.png,-0.4828763849312021,-0.4947813363530975,0.607239,0.5330569464753888,True,0.607239,3.702536,1.099204,0.152783,0.34945,3,False,False,0.594970703125,150,150,True,0.008805782339885843,False
5,four_circle,367,outputs/multi_batch/batch_5/four_circle/sample_0367/iteration_00150.png,-0.5720445046879841,-0.2567522345592135,0.535128,1.5599142154715742,True,0.58912,4.113675,1.096781,0.109396,0.409842,5,False,False,0.53466796875,150,150,True,0.14122072681745546,False
5,four_circle,368,outputs/multi_batch/batch_5/four_circle/sample_0368/iteration_00150.png,0.0080331100809579,0.0103975740654746,0.31738,1.6518903539024297,True,0.52566,3.770613,1.156197,0.150649,0.288465,4,False,False,0.320556640625,150,150,True,0.03566380341415681,False
5,four_circle,370,outputs/multi_batch/batch_5/four_circle/sample_0370/iteration_00099.png,-0.3289080592630929,-0.3488196615510492,0.581783,0.8444289170242932,True,0.590581,2.809578,1.388259,0.164355,0.392657,3,False,False,0.584228515625,99,150,False,0.023047750113228214,False
5,four_circle,371,outputs/multi_batch/batch_5/four_circle/sample_0371/iteration_00150.png,-0.3587660841621105,-0.3429973048482835,0.512052,0.7079499640132753,True,0.512051,3.503215,1.149954,0.077726,0.421964,2,False,False,0.50537109375,150,150,True,0.0075507520197425695,False
5,four_circle,372,outputs/multi_batch/batch_5/four_circle/sample_0372/iteration_00150.png,-0.3889335283015746,-0.3836427798793923,0.50735,0.5968143598371928,True,0.50735,2.441155,1.353176,0.142262,0.338402,3,False,False,0.515625,150,150,True,0.0051399189454561876,False
5,four_circle,373,outputs/multi_batch/batch_5/four_circle/sample_0373/iteration_00150.png,-0.3111466159075564,-0.3111466144968066,0.524552,0.5516942925077858,True,0.527219,2.689387,1.153037,0.154061,0.279849,2,False,False,0.523681640625,150,150,True,0.006105457314819914,False
5,four_circle,374,outputs/multi_batch/batch_5/four_circle/sample_0374/iteration_00150.png,-0.2585541250087803,-0.265879279786596,0.497902,1.11871429725364,True,0.543144,3.965077,1.284768,0.141934,0.30851,3,False,False,0.505126953125,150,150,True,0.011609883126143156,False
5,four_circle,375,outputs/multi_batch/batch_5/four_circle/sample_0375/iteration_00150.png,-0.2716699618280691,-0.2481784444824748,0.531427,1.1123336199758167,True,0.531426,4.078335,1.358475,0.167519,0.385728,1,True,False,0.539306640625,150,150,True,0.19555412132078917,True
5,four_circle,376,outputs/multi_batch/batch_5/four_circle/sample_0376/iteration_00150.png,-0.1721387880902009,-0.1776669056392399,0.584903,0.6863547163066288,True,0.584904,2.796974,1.338155,0.10073,0.340274,2,False,False,0.600830078125,150,150,True,0.00993347187912527,False
5,four_circle,380,outputs/multi_batch/batch_5/four_circle/sample_0380/iteration_00150.png,-0.5360325162385701,-0.6047234057608188,0.572024,0.7138851458176977,True,0.572025,2.737961,1.053528,0.124782,0.380239,2,False,False,0.570068359375,150,150,True,0.012913589573591342,False
5,four_circle,382,outputs/multi_batch/batch_5/four_circle/sample_0382/iteration_00150.png,-0.3491175591463206,-0.3960190879618889,0.501738,0.5840455997588696,True,0.501738,3.649434,1.182699,0.110831,0.387502,3,False,False,0.49853515625,150,150,True,0.0029820370826595397,False
5,grid_circular_voids,388,outputs/multi_batch/batch_5/grid_circular_voids/sample_0388/iteration_00150.png,-0.4226070607084635,-0.430003005213926,0.55076,0.2971795377137282,True,0.550761,3.25928,1.414429,0.072535,0.423293,2,False,False,0.560791015625,150,150,True,0.0006396599558232559,False
5,grid_circular_voids,391,outputs/multi_batch/batch_5/grid_circular_voids/sample_0391/iteration_00150.png,-0.4154976173061628,-0.4230397334072122,0.495925,0.3454365429721662,True,0.495925,2.682729,1.268854,0.117212,0.420251,2,False,False,0.500732421875,150,150,True,0.003421370851647916,False
5,grid_circular_voids,393,outputs/multi_batch/batch_5/grid_circular_voids/sample_0393/iteration_00150.png,-0.3655500753524137,-0.3914929681457622,0.549989,0.9044679667136962,True,0.568699,3.906289,1.425112,0.171664,0.386826,4,False,False,0.55322265625,150,150,True,0.01165944754140422,False
5,grid_circular_voids,394,outputs/multi_batch/batch_5/grid_circular_voids/sample_0394/iteration_00150.png,-0.4401887527437301,-0.4306813246613894,0.617368,0.6304163759311314,True,0.617369,4.025328,1.072615,0.110263,0.397087,3,False,False,0.625244140625,150,150,True,0.009710347440968199,False
5,grid_circular_voids,395,outputs/multi_batch/batch_5/grid_circular_voids/sample_0395/iteration_00150.png,-0.3700028807347441,-0.3706099734791162,0.603565,0.3410625008443297,True,0.603565,2.634483,1.113666,0.152435,0.291665,3,False,False,0.605224609375,150,150,True,0.000468904806799637,False
5,grid_circular_voids,398,outputs/multi_batch/batch_5/grid_circular_voids/sample_0398/iteration_00150.png,-0.392037607104681,-0.4207056128388908,0.595238,0.30236847429375,True,0.595238,2.92822,1.334554,0.167014,0.389871,2,False,False,0.597412109375,150,150,True,0.0001272066538238689,False
