config,sample_id,pair_idx,volfrac,void_size_frac,v12,v21,Q11,Q22,converged,n_iters,hit_cap,is_connected,n_components,degenerate,volfrac_achieved,osc_score,osc_unstable,is_clean,elapsed_s
normalized,normalized_00025,25,0.5775667702211646,0.35751328233611146,-0.26610117893311114,-0.4120529046290547,16.802211426825817,25.944272874708616,True,150,True,False,4,False,0.7061504623110207,1.0839250805738598,True,False,21.248682737350464
q12,q12_00024,24,0.5437368223474623,0.29848544555255274,-0.6660857439024291,-0.6908548467351455,23.05873913655923,23.91620274072861,True,88,False,True,1,False,0.5437369503985675,0.009954193080565846,False,True,12.724680185317993
normalized,normalized_00024,24,0.5437368223474623,0.29848544555255274,-0.8952763525590203,-0.765080966847274,9.525947853227045,8.140670425831013,True,150,True,True,1,False,0.5437369150930652,0.7633542833446638,True,False,21.920668601989746
q12,q12_00029,29,0.503618183112843,0.31253303307632646,-0.732421459957643,-0.6747119737262895,23.08508461146972,21.266147776208186,True,78,False,True,1,False,0.503617674006263,0.02972165145309954,False,True,11.277407884597778
normalized,normalized_00029,29,0.503618183112843,0.31253303307632646,-0.7937299185358485,-0.7919165338031958,14.479794734676155,14.67697140173994,True,150,True,False,3,False,0.6101464173553715,0.10185174127689649,False,False,18.004560947418213
q12,q12_00026,26,0.5751599153251351,0.3694827350427649,-0.6723191334434874,-0.6564587711416855,25.466402206895985,24.865636371980557,True,129,False,True,1,False,0.5751607861056366,0.0033420072377057957,False,True,20.130992889404297
normalized,normalized_00026,26,0.5751599153251351,0.3694827350427649,-0.8852561138268211,-0.8229504875881406,10.585000308726219,9.839529894896204,True,150,True,True,1,False,0.5751592124479121,0.6680225486946998,True,False,22.83830451965332
q12,q12_00027,27,0.5478319983048868,0.3721874235023117,-0.8482327480998181,-0.5142874553239264,27.458363150083557,16.64820080401456,True,150,True,True,1,False,0.5478320586194116,0.010390662058885242,False,True,22.011553049087524
normalized,normalized_00027,27,0.5478319983048868,0.3721874235023117,-0.8825556458138202,-0.8789288326542727,9.748121263876946,9.711524348637926,True,150,True,True,1,False,0.5478323639310586,0.42963662068423514,True,False,21.814526319503784
q12,q12_00028,28,0.5070794001641535,0.29959828624191454,-0.7117918487959827,-0.721041170416292,21.80375418181972,22.090484462684834,True,150,True,True,1,False,0.50707992559019,0.026575717186285132,False,True,20.8432936668396
normalized,normalized_00028,28,0.5070794001641535,0.29959828624191454,-0.9419582064117483,-0.7857284810443235,16.034272418609504,13.379618857349634,True,150,True,True,1,False,0.6284360397200981,0.07578333044250148,False,True,22.11374044418335
q12,q12_00030,30,0.5310941831751586,0.3071349031773896,-0.6481687598082171,-0.7044767010642055,23.20291617583969,25.218537884371845,True,131,False,True,1,False,0.5310945890340756,0.011409800665891638,False,True,20.081513166427612
normalized,normalized_00030,30,0.5310941831751586,0.3071349031773896,-0.9314288506552737,-0.7241775834146241,9.571036216696173,7.441394576018196,True,150,True,True,1,False,0.5310945765202078,0.119384411166881,False,True,21.59998106956482
