sample_id,objective,seed,batch,volfrac,move,rmin,penal,void_size_frac,rotation_deg,beta,beta_second,best_obj_value,poisson_ratio,eigenfreq_1,eigenfreq_2,compliance,volume_fraction_final,n_iter,converged,elapsed_time,topology_path
first_nine_circle_005,first,nine_circle,phase1,0.206484,0.173865,1.75243,1.949606,0.393302,58.613127,0.688016,,-0.9706884185521031,,-0.9706884185521031,,,0.385025,150,True,42.62,./nine_circle/first/sample_0005/iteration_00150.png
first_nine_circle_006,first,nine_circle,phase1,0.258398,0.095976,5.316774,1.215011,0.466125,19.281009,1.07562,,1.142577903954167e-34,,1.142577903954167e-34,,,0.0,17,True,7.43,./nine_circle/first/sample_0006/iteration_00017.png
first_nine_circle_007,first,nine_circle,phase1,0.294882,0.056065,4.699264,3.864007,0.673351,22.130702,1.049263,,1.0490551119027779e-34,,1.0490551119027779e-34,,,0.0,24,True,9.2,./nine_circle/first/sample_0007/iteration_00024.png
first_nine_circle_008,first,nine_circle,phase1,0.364329,0.109427,2.58602,1.434501,0.413316,67.552027,1.414434,,8.514912134976219e-33,,8.514912134976219e-33,,,0.0,16,True,6.61,./nine_circle/first/sample_0008/iteration_00016.png
first_nine_circle_009,first,nine_circle,phase1,0.40188,0.052204,4.544642,3.189223,0.49696,73.744528,0.625519,,-1.1327146454196435,,-1.1327146454196435,,,0.787275,150,True,55.84,./nine_circle/first/sample_0009/iteration_00150.png
first_nine_circle_010,first,nine_circle,phase1,0.390283,0.08883,5.41466,4.407318,0.649417,46.293509,0.508954,,-1.060227027528755,,-1.060227027528755,,,0.658405,150,True,61.01,./nine_circle/first/sample_0010/iteration_00150.png
first_nine_circle_011,first,nine_circle,phase1,0.586705,0.281678,2.72161,3.115437,0.585936,11.134763,1.399993,,9.593729840887087e-34,,9.593729840887087e-34,,,0.0,10,True,3.97,./nine_circle/first/sample_0011/iteration_00010.png
first_nine_circle_012,first,nine_circle,phase1,0.215818,0.287691,4.827764,4.112796,0.358387,27.898119,0.320345,,-1.0917609141565365,,-1.0917609141565365,,,0.864837,150,True,57.62,./nine_circle/first/sample_0012/iteration_00150.png
first_nine_circle_013,first,nine_circle,phase1,0.498429,0.163492,3.461898,4.644307,0.433697,42.548737,1.257896,,6.547076928267689e-34,,6.547076928267689e-34,,,0.0,13,True,5.47,./nine_circle/first/sample_0013/iteration_00013.png
first_nine_circle_014,first,nine_circle,phase1,0.319056,0.196501,1.209142,2.923048,0.617341,79.255483,0.90531,,9.743562235631786e-36,,9.743562235631786e-36,,,0.0,12,True,4.91,./nine_circle/first/sample_0014/iteration_00012.png
first_nine_circle_015,first,nine_circle,phase1,0.410265,0.094518,3.372776,3.524051,0.280974,78.379603,0.655143,,-1.1542768783348119,,-1.1542768783348119,,,0.843895,150,True,50.83,./nine_circle/first/sample_0015/iteration_00150.png
first_nine_circle_016,first,nine_circle,phase1,0.573552,0.065717,4.782323,3.033662,0.512415,76.104967,0.40963,,-1.1207139366836734,,-1.1207139366836734,,,0.772731,150,True,56.6,./nine_circle/first/sample_0016/iteration_00150.png
first_nine_circle_017,first,nine_circle,phase1,0.490982,0.259578,3.535015,3.353272,0.235842,53.925094,1.200144,,2.053737776475685e-34,,2.053737776475685e-34,,,0.0,10,True,4.06,./nine_circle/first/sample_0017/iteration_00010.png
first_nine_circle_018,first,nine_circle,phase1,0.509361,0.147062,2.08966,3.788438,0.508294,37.934784,0.958055,,1.8695592631713195e-35,,1.8695592631713195e-35,,,0.0,13,True,5.58,./nine_circle/first/sample_0018/iteration_00013.png
first_nine_circle_019,first,nine_circle,phase1,0.517225,0.245207,4.99772,3.992727,0.245177,88.591077,1.498014,,2.828131418761628e-33,,2.828131418761628e-33,,,0.0,11,True,4.48,./nine_circle/first/sample_0019/iteration_00011.png
first_nine_circle_020,first,nine_circle,phase1,0.300107,0.277141,5.606217,2.800743,0.555265,35.519444,1.300042,,4.572455721615706e-34,,4.572455721615706e-34,,,0.0,10,True,4.94,./nine_circle/first/sample_0020/iteration_00010.png
first_nine_circle_021,first,nine_circle,phase1,0.395835,0.180869,1.497839,2.484887,0.331038,41.147552,1.342703,,1.1389699673853354e-33,,1.1389699673853354e-33,,,0.0,12,True,4.48,./nine_circle/first/sample_0021/iteration_00012.png
first_nine_circle_022,first,nine_circle,phase1,0.223131,0.251703,4.071877,2.226221,0.21273,81.416435,0.993414,,3.074536268302285e-35,,3.074536268302285e-35,,,0.0,10,True,4.38,./nine_circle/first/sample_0022/iteration_00010.png
first_nine_circle_023,first,nine_circle,phase1,0.240672,0.132226,2.296259,4.181583,0.696291,68.706378,0.856602,,1.733188580600853e-36,,1.733188580600853e-36,,,0.0,18,True,6.58,./nine_circle/first/sample_0023/iteration_00018.png
first_nine_circle_024,first,nine_circle,phase1,0.525463,0.127425,3.770908,1.963768,0.45744,5.515122,0.944049,,1.4505515331948942e-35,,1.4505515331948942e-35,,,0.0,14,True,5.28,./nine_circle/first/sample_0024/iteration_00014.png
first_nine_circle_025,first,nine_circle,phase1,0.599641,0.135542,3.800762,3.445192,0.442514,14.596574,1.022557,,4.502901554100742e-35,,4.502901554100742e-35,,,0.0,14,True,5.6,./nine_circle/first/sample_0025/iteration_00014.png
first_nine_circle_026,first,nine_circle,phase1,0.555849,0.071692,4.222799,4.974726,0.326263,75.42996,1.458077,,6.258623094204431e-32,,6.258623094204431e-32,,,0.0,20,True,7.99,./nine_circle/first/sample_0026/iteration_00020.png
first_nine_circle_027,first,nine_circle,phase1,0.4459,0.239386,2.675903,1.725055,0.261689,60.924088,0.535698,,-1.0427163184142696,,-1.0427163184142696,,,0.768188,150,True,52.05,./nine_circle/first/sample_0027/iteration_00150.png
first_nine_circle_028,first,nine_circle,phase1,0.547205,0.143448,2.380357,4.450035,0.372226,86.450712,1.367982,,1.949160752263348e-33,,1.949160752263348e-33,,,0.0,13,True,4.97,./nine_circle/first/sample_0028/iteration_00013.png
first_nine_circle_029,first,nine_circle,phase1,0.430849,0.229341,2.177034,1.158885,0.403223,48.380701,1.103848,,9.805977605506425e-35,,9.805977605506425e-35,,,0.0,11,True,4.17,./nine_circle/first/sample_0029/iteration_00011.png
first_nine_circle_030,first,nine_circle,phase1,0.562446,0.060979,5.180022,3.673511,0.422846,54.469829,0.728855,,-1.1942066695605873,,-1.1942066695605873,,,0.780104,83,True,31.43,./nine_circle/first/sample_0030/iteration_00083.png
first_nine_circle_031,first,nine_circle,phase1,0.47901,0.153495,3.260242,3.245795,0.595114,20.406844,1.213065,,4.083495858316412e-34,,4.083495858316412e-34,,,0.0,13,True,5.12,./nine_circle/first/sample_0031/iteration_00013.png
first_nine_circle_032,first,nine_circle,phase1,0.485708,0.102224,5.997514,2.286015,0.34366,8.809385,0.680632,,-0.28596669838362704,,-0.28596669838362704,,,0.908817,24,True,9.71,./nine_circle/first/sample_0032/iteration_00024.png
first_nine_circle_033,first,nine_circle,phase1,0.276647,0.230335,1.140396,3.562701,0.601956,24.358713,0.593166,,-0.6813894601274797,,-0.6813894601274797,,,0.343473,150,True,43.6,./nine_circle/first/sample_0033/iteration_00150.png
first_nine_circle_034,first,nine_circle,phase1,0.271857,0.201016,5.017057,2.671268,0.207674,51.244615,0.453456,,-0.4392866163851807,,-0.4392866163851807,,,0.904643,150,True,40.41,./nine_circle/first/sample_0034/iteration_00150.png
first_nine_circle_035,first,nine_circle,phase1,0.537058,0.243129,1.358743,4.711751,0.625741,61.826524,1.31118,,6.530551255409587e-34,,6.530551255409587e-34,,,0.0,11,True,2.36,./nine_circle/first/sample_0035/iteration_00011.png
first_nine_circle_036,first,nine_circle,phase1,0.380369,0.27127,5.776334,2.420173,0.481834,30.410499,0.490403,,-0.8625431794796388,,-0.8625431794796388,,,0.77399,22,True,9.48,./nine_circle/first/sample_0036/iteration_00022.png
first_nine_circle_037,first,nine_circle,phase1,0.251245,0.188448,2.917534,4.588306,0.258561,12.742253,0.824027,,1.1867059967924284e-36,,1.1867059967924284e-36,,,0.0,16,True,5.47,./nine_circle/first/sample_0037/iteration_00016.png
first_nine_circle_038,first,nine_circle,phase1,0.325722,0.219894,3.088451,1.627711,0.529446,86.085645,0.802719,,9.155934164686688e-37,,9.155934164686688e-37,,,0.0,15,True,5.78,./nine_circle/first/sample_0038/iteration_00015.png
first_nine_circle_039,first,nine_circle,phase1,0.451271,0.15841,4.160637,2.865543,0.304955,65.024991,0.879573,,5.944800277899067e-36,,5.944800277899067e-36,,,0.0,13,True,5.47,./nine_circle/first/sample_0039/iteration_00013.png
first_nine_circle_040,first,nine_circle,phase1,0.311652,0.123753,4.376326,2.74548,0.364288,83.850728,1.186818,,3.646501439893876e-34,,3.646501439893876e-34,,,0.0,14,True,5.74,./nine_circle/first/sample_0040/iteration_00014.png
first_nine_circle_041,first,nine_circle,phase1,0.421011,0.110833,2.489833,1.2781,0.54948,63.135285,0.585621,,-1.3723297573543831,,-1.3723297573543831,,,0.652206,150,True,33.21,./nine_circle/first/sample_0041/iteration_00150.png
first_nine_circle_042,first,nine_circle,phase1,0.337251,0.26599,3.102043,4.207788,0.562205,56.44353,0.329304,,-1.570669960501555,,-1.570669960501555,,,0.6494,150,True,38.44,./nine_circle/first/sample_0042/iteration_00150.png
first_nine_circle_043,first,nine_circle,phase1,0.374924,0.075712,3.948578,1.837115,0.225372,31.706839,0.35665,,-1.0660879694890655,,-1.0660879694890655,,,0.761707,150,True,27.28,./nine_circle/first/sample_0043/iteration_00150.png
first_nine_circle_044,first,nine_circle,phase1,0.333868,0.177916,1.852212,1.068819,0.667674,10.138479,1.131207,,1.4535873100768893e-34,,1.4535873100768893e-34,,,0.0,12,True,4.5,./nine_circle/first/sample_0044/iteration_00012.png
first_nine_circle_045,first,nine_circle,phase1,0.46938,0.208516,1.031426,2.089643,0.530511,25.350574,1.152458,,1.5772042224851859e-34,,1.5772042224851859e-34,,,0.0,11,True,4.02,./nine_circle/first/sample_0045/iteration_00011.png
first_nine_circle_046,first,nine_circle,phase1,0.357373,0.296737,3.615144,4.877165,0.681956,71.0411,0.54881,,-1.2149029868018533,,-1.2149029868018533,,,0.544296,150,True,35.76,./nine_circle/first/sample_0046/iteration_00150.png
first_nine_circle_047,first,nine_circle,phase1,0.461695,0.291526,5.27976,4.301209,0.571393,17.762215,1.269255,,3.5973484581674065e-34,,3.5973484581674065e-34,,,0.0,10,True,2.4,./nine_circle/first/sample_0047/iteration_00010.png
first_nine_circle_048,first,nine_circle,phase1,0.287239,0.21032,5.591551,1.341943,0.388626,0.074016,0.832779,,2.7616158895318996e-36,,2.7616158895318996e-36,,,0.0,13,True,5.69,./nine_circle/first/sample_0048/iteration_00013.png
first_nine_circle_049,first,nine_circle,phase1,0.227251,0.08027,1.620489,1.65739,0.277466,33.137863,0.753719,,-1.332796042441907,,-1.332796042441907,,,0.772012,150,True,31.0,./nine_circle/first/sample_0049/iteration_00150.png
second_nine_circle_000,second,nine_circle,phase1,0.529808,0.166513,2.81414,1.52489,0.299058,43.24388,,1.269554,-282.2442269223213,,-282.2442269223213,,,0.0,12,True,4.96,./nine_circle/second/sample_0000/iteration_00012.png
second_nine_circle_001,second,nine_circle,phase1,0.433711,0.263146,4.454961,2.589751,0.650732,4.241043,,1.66709,-248.3687322071461,,-248.3687322071461,,,0.0,10,True,4.51,./nine_circle/second/sample_0001/iteration_00010.png
second_nine_circle_002,second,nine_circle,phase1,0.348453,0.119681,1.544542,4.821821,0.311724,36.663004,,2.389676,-229.80680968663552,,-229.80680968663552,,,0.0,15,True,5.76,./nine_circle/second/sample_0002/iteration_00015.png
second_nine_circle_003,second,nine_circle,phase1,0.237164,0.191108,5.810688,3.882344,0.638054,49.559902,,0.738248,-32.88782184403679,,-32.88782184403679,,,0.0,12,True,5.5,./nine_circle/second/sample_0003/iteration_00012.png
second_nine_circle_004,second,nine_circle,phase1,0.582766,0.220162,1.925524,2.145356,0.476742,2.933173,,0.641218,-172.4763835482681,,-172.4763835482681,,,0.0,11,True,4.67,./nine_circle/second/sample_0004/iteration_00011.png
second_nine_circle_005,second,nine_circle,phase1,0.206484,0.173865,1.75243,1.949606,0.393302,58.613127,,1.146693,-38.72193349932643,,-38.72193349932643,,,0.0,12,True,4.56,./nine_circle/second/sample_0005/iteration_00012.png
second_nine_circle_006,second,nine_circle,phase1,0.258398,0.095976,5.316774,1.215011,0.466125,19.281009,,1.7927,-94.80291696101878,,-94.80291696101878,,,0.0,17,True,7.44,./nine_circle/second/sample_0006/iteration_00017.png
second_nine_circle_007,second,nine_circle,phase1,0.294882,0.056065,4.699264,3.864007,0.673351,22.130702,,1.748771,-120.43855034741287,,-120.43855034741287,,,0.0,24,True,9.17,./nine_circle/second/sample_0007/iteration_00024.png
second_nine_circle_008,second,nine_circle,phase1,0.364329,0.109427,2.58602,1.434501,0.413316,67.552027,,2.357391,-247.8302948731548,,-247.8302948731548,,,0.0,16,True,6.41,./nine_circle/second/sample_0008/iteration_00016.png
second_nine_circle_009,second,nine_circle,phase1,0.40188,0.052204,4.544642,3.189223,0.49696,73.744528,,1.042531,-133.3576887262203,,-133.3576887262203,,,0.0,25,True,9.84,./nine_circle/second/sample_0009/iteration_00025.png
second_nine_circle_010,second,nine_circle,phase1,0.390283,0.08883,5.41466,4.407318,0.649417,46.293509,,0.848256,-102.33476670422138,,-102.33476670422138,,,0.0,18,True,8.29,./nine_circle/second/sample_0010/iteration_00018.png
second_nine_circle_011,second,nine_circle,phase1,0.586705,0.281678,2.72161,3.115437,0.585936,11.134763,,2.333321,-636.1356587430366,,-636.1356587430366,,,0.0,10,True,3.9,./nine_circle/second/sample_0011/iteration_00010.png
second_nine_circle_012,second,nine_circle,phase1,0.215818,0.287691,4.827764,4.112796,0.358387,27.898119,,0.533908,-19.696031552332315,,-19.696031552332315,,,0.0,10,True,4.9,./nine_circle/second/sample_0012/iteration_00010.png
second_nine_circle_013,second,nine_circle,phase1,0.498429,0.163492,3.461898,4.644307,0.433697,42.548737,,2.096494,-412.5125257493752,,-412.5125257493752,,,0.0,13,True,5.49,./nine_circle/second/sample_0013/iteration_00013.png
second_nine_circle_014,second,nine_circle,phase1,0.319056,0.196501,1.209142,2.923048,0.617341,79.255483,,1.50885,-121.65106323592256,,-121.65106323592256,,,0.0,12,True,4.73,./nine_circle/second/sample_0014/iteration_00012.png
second_nine_circle_015,second,nine_circle,phase1,0.410265,0.094518,3.372776,3.524051,0.280974,78.379603,,1.091905,-145.56262143259286,,-145.56262143259286,,,0.0,17,True,6.54,./nine_circle/second/sample_0015/iteration_00017.png
second_nine_circle_016,second,nine_circle,phase1,0.573552,0.065717,4.782323,3.033662,0.512415,76.104967,,0.682716,-177.87811934007237,,-177.87811934007237,,,0.0,22,True,9.12,./nine_circle/second/sample_0016/iteration_00022.png
second_nine_circle_017,second,nine_circle,phase1,0.490982,0.259578,3.535015,3.353272,0.235842,53.925094,,2.00024,-381.89910856278846,,-381.89910856278846,,,0.0,10,True,3.96,./nine_circle/second/sample_0017/iteration_00010.png
second_nine_circle_018,second,nine_circle,phase1,0.509361,0.147062,2.08966,3.788438,0.508294,37.934784,,1.596758,-328.1154609815713,,-328.1154609815713,,,0.0,13,True,5.21,./nine_circle/second/sample_0018/iteration_00013.png
second_nine_circle_019,second,nine_circle,phase1,0.517225,0.245207,4.99772,3.992727,0.245177,88.591077,,2.496691,-529.0052666513942,,-529.0052666513942,,,0.0,11,True,4.61,./nine_circle/second/sample_0019/iteration_00011.png
second_nine_circle_020,second,nine_circle,phase1,0.300107,0.277141,5.606217,2.800743,0.555265,35.519444,,2.166737,-154.55884916679923,,-154.55884916679923,,,0.0,10,True,4.89,./nine_circle/second/sample_0020/iteration_00010.png
second_nine_circle_021,second,nine_circle,phase1,0.395835,0.180869,1.497839,2.484887,0.331038,41.147552,,2.237839,-277.7105972608593,,-277.7105972608593,,,0.0,12,True,4.56,./nine_circle/second/sample_0021/iteration_00012.png
second_nine_circle_022,second,nine_circle,phase1,0.223131,0.251703,4.071877,2.226221,0.21273,81.416435,,1.65569,-65.28849038304492,,-65.28849038304492,,,0.0,10,True,4.03,./nine_circle/second/sample_0022/iteration_00010.png
second_nine_circle_023,second,nine_circle,phase1,0.240672,0.132226,2.296259,4.181583,0.696291,68.706378,,1.42767,-65.49599681230623,,-65.49599681230623,,,0.0,14,True,5.35,./nine_circle/second/sample_0023/iteration_00014.png
second_nine_circle_024,second,nine_circle,phase1,0.525463,0.127425,3.770908,1.963768,0.45744,5.515122,,1.573416,-344.0834012964998,,-344.0834012964998,,,0.0,14,True,5.51,./nine_circle/second/sample_0024/iteration_00014.png
second_nine_circle_025,second,nine_circle,phase1,0.599641,0.135542,3.800762,3.445192,0.442514,14.596574,,1.704262,-485.34970511288554,,-485.34970511288554,,,0.0,14,True,5.88,./nine_circle/second/sample_0025/iteration_00014.png
second_nine_circle_026,second,nine_circle,phase1,0.555849,0.071692,4.222799,4.974726,0.326263,75.42996,,2.430128,-594.6743924331706,,-594.6743924331706,,,0.0,20,True,7.71,./nine_circle/second/sample_0026/iteration_00020.png
second_nine_circle_027,second,nine_circle,phase1,0.4459,0.239386,2.675903,1.725055,0.261689,60.924088,,0.892829,-140.59831853716076,,-140.59831853716076,,,0.0,11,True,4.18,./nine_circle/second/sample_0027/iteration_00011.png
second_nine_circle_028,second,nine_circle,phase1,0.547205,0.143448,2.380357,4.450035,0.372226,86.450712,,2.27997,-540.7111973914162,,-540.7111973914162,,,0.0,13,True,5.08,./nine_circle/second/sample_0028/iteration_00013.png
second_nine_circle_029,second,nine_circle,phase1,0.430849,0.229341,2.177034,1.158885,0.403223,48.380701,,1.839747,-270.48552010003647,,-270.48552010003647,,,0.0,11,True,4.18,./nine_circle/second/sample_0029/iteration_00011.png
second_nine_circle_030,second,nine_circle,phase1,0.562446,0.060979,5.180022,3.673511,0.422846,54.469829,,1.214758,-304.35981880940204,,-304.35981880940204,,,0.0,23,True,9.65,./nine_circle/second/sample_0030/iteration_00023.png
second_nine_circle_031,second,nine_circle,phase1,0.47901,0.153495,3.260242,3.245795,0.595114,20.406844,,2.021775,-367.4160216311039,,-367.4160216311039,,,0.0,13,True,3.66,./nine_circle/second/sample_0031/iteration_00013.png
second_nine_circle_032,second,nine_circle,phase1,0.485708,0.102224,5.997514,2.286015,0.34366,8.809385,,1.134386,-211.95733411038333,,-211.95733411038333,,,0.0,16,True,6.47,./nine_circle/second/sample_0032/iteration_00016.png
second_nine_circle_033,second,nine_circle,phase1,0.276647,0.230335,1.140396,3.562701,0.601956,24.358713,,0.988609,-59.92569914671693,,-59.92569914671693,,,0.0,11,True,4.1,./nine_circle/second/sample_0033/iteration_00011.png
second_nine_circle_034,second,nine_circle,phase1,0.271857,0.201016,5.017057,2.671268,0.207674,51.244615,,0.755759,-44.238633565747136,,-44.238633565747136,,,0.0,11,True,4.89,./nine_circle/second/sample_0034/iteration_00011.png
second_nine_circle_035,second,nine_circle,phase1,0.537058,0.243129,1.358743,4.711751,0.625741,61.826524,,2.1853,-499.2175125985161,,-499.2175125985161,,,0.0,11,True,4.33,./nine_circle/second/sample_0035/iteration_00011.png
second_nine_circle_036,second,nine_circle,phase1,0.380369,0.27127,5.776334,2.420173,0.481834,30.410499,,0.817338,-93.65856099778865,,-93.65856099778865,,,0.0,10,True,4.74,./nine_circle/second/sample_0036/iteration_00010.png
second_nine_circle_037,second,nine_circle,phase1,0.251245,0.188448,2.917534,4.588306,0.258561,12.742253,,1.373379,-68.6625137071254,,-68.6625137071254,,,0.0,12,True,4.79,./nine_circle/second/sample_0037/iteration_00012.png
second_nine_circle_038,second,nine_circle,phase1,0.325722,0.219894,3.088451,1.627711,0.529446,86.085645,,1.337865,-112.41989479893671,,-112.41989479893671,,,0.0,11,True,4.59,./nine_circle/second/sample_0038/iteration_00011.png
second_nine_circle_039,second,nine_circle,phase1,0.451271,0.15841,4.160637,2.865543,0.304955,65.024991,,1.465955,-236.44561818646463,,-236.44561818646463,,,0.0,13,True,5.08,./nine_circle/second/sample_0039/iteration_00013.png
second_nine_circle_040,second,nine_circle,phase1,0.311652,0.123753,4.376326,2.74548,0.364288,83.850728,,1.97803,-152.16311102587994,,-152.16311102587994,,,0.0,14,True,5.32,./nine_circle/second/sample_0040/iteration_00014.png
second_nine_circle_041,second,nine_circle,phase1,0.421011,0.110833,2.489833,1.2781,0.54948,63.135285,,0.976035,-137.0215311936642,,-137.0215311936642,,,0.0,15,True,3.41,./nine_circle/second/sample_0041/iteration_00015.png
second_nine_circle_042,second,nine_circle,phase1,0.337251,0.26599,3.102043,4.207788,0.562205,56.44353,,0.54884,-49.441261455985575,,-49.441261455985575,,,0.0,10,True,4.03,./nine_circle/second/sample_0042/iteration_00010.png
second_nine_circle_043,second,nine_circle,phase1,0.374924,0.075712,3.948578,1.837115,0.225372,31.706839,,0.594417,-66.17793763980688,,-66.17793763980688,,,0.0,20,True,5.17,./nine_circle/second/sample_0043/iteration_00020.png
second_nine_circle_044,second,nine_circle,phase1,0.333868,0.177916,1.852212,1.068819,0.667674,10.138479,,1.885344,-166.4474613806115,,-166.4474613806115,,,0.0,12,True,4.07,./nine_circle/second/sample_0044/iteration_00012.png
second_nine_circle_045,second,nine_circle,phase1,0.46938,0.208516,1.031426,2.089643,0.530511,25.350574,,1.920764,-335.1654845187848,,-335.1654845187848,,,0.0,11,True,2.41,./nine_circle/second/sample_0045/iteration_00011.png
second_nine_circle_046,second,nine_circle,phase1,0.357373,0.296737,3.615144,4.877165,0.681956,71.0411,,0.914683,-92.52319896652783,,-92.52319896652783,,,0.0,10,True,3.6,./nine_circle/second/sample_0046/iteration_00010.png
second_nine_circle_047,second,nine_circle,phase1,0.461695,0.291526,5.27976,4.301209,0.571393,17.762215,,2.115425,-357.14421837627924,,-357.14421837627924,,,0.0,10,True,2.62,./nine_circle/second/sample_0047/iteration_00010.png
second_nine_circle_048,second,nine_circle,phase1,0.287239,0.21032,5.591551,1.341943,0.388626,0.074016,,1.387965,-90.69891008037071,,-90.69891008037071,,,0.0,11,True,3.36,./nine_circle/second/sample_0048/iteration_00011.png
second_nine_circle_049,second,nine_circle,phase1,0.227251,0.08027,1.620489,1.65739,0.277466,33.137863,,1.256198,-51.3811854701726,,-51.3811854701726,,,0.0,19,True,3.55,./nine_circle/second/sample_0049/iteration_00019.png
auxetic_small_square_cross_000,auxetic,small_square_cross,phase1,0.593808,0.066513,2.81414,4.80489,0.279058,32.44388,,,104.13985653808061,0.21374449780144247,,,,0.593808,52,True,18.38,./small_square_cross/auxetic/sample_0000/iteration_00052.png
auxetic_small_square_cross_001,auxetic,small_square_cross,phase1,0.489911,0.247748,5.087189,3.177115,0.696292,66.731823,,,66.2892603206183,0.12007697993778944,,,,0.489911,150,True,54.83,./small_square_cross/auxetic/sample_0001/iteration_00150.png
auxetic_small_square_cross_002,auxetic,small_square_cross,phase1,0.298849,0.138864,1.655659,1.334179,0.664454,21.485129,,,10.337295540945316,0.1111620609718584,,,,0.298848,150,True,49.67,./small_square_cross/auxetic/sample_0002/iteration_00150.png
auxetic_small_square_cross_003,auxetic,small_square_cross,phase1,0.377379,0.298227,3.924191,4.629467,0.590293,30.792382,,,33.87532316614136,0.18413009958198637,,,,0.377379,68,True,23.71,./small_square_cross/auxetic/sample_0003/iteration_00068.png
auxetic_small_square_cross_004,auxetic,small_square_cross,phase1,0.305773,0.109781,2.953328,4.024429,0.408457,77.970512,,,23.929533877176524,0.09605087591999745,,,,0.305774,45,True,16.57,./small_square_cross/auxetic/sample_0004/iteration_00045.png
auxetic_small_square_cross_005,auxetic,small_square_cross,phase1,0.274042,0.238148,4.967417,1.562599,0.525304,39.258952,,,12.53404099222783,0.24339398016043626,,,,0.274042,150,True,52.95,./small_square_cross/auxetic/sample_0005/iteration_00150.png
auxetic_small_square_cross_006,auxetic,small_square_cross,phase1,0.534961,0.146651,2.177309,2.001944,0.375628,29.101179,,,63.65679539721057,0.15061564731843924,,,,0.534961,61,True,21.27,./small_square_cross/auxetic/sample_0006/iteration_00061.png
auxetic_small_square_cross_007,auxetic,small_square_cross,phase1,0.418398,0.085976,3.016774,4.975011,0.416125,82.281009,,,43.031217521045676,0.10116554786870058,,,,0.418397,34,True,12.08,./small_square_cross/auxetic/sample_0007/iteration_00034.png
auxetic_small_square_cross_008,auxetic,small_square_cross,phase1,0.23454,0.064963,5.580009,3.62882,0.252131,34.803268,,,13.20635948571797,0.3000000000146587,,,,0.23454,57,True,22.08,./small_square_cross/auxetic/sample_0008/iteration_00057.png
auxetic_small_square_cross_009,auxetic,small_square_cross,phase1,0.266359,0.122156,2.754108,2.857542,0.468602,17.793846,,,15.392094306482548,0.153814985674359,,,,0.266358,78,True,27.66,./small_square_cross/auxetic/sample_0009/iteration_00078.png
auxetic_small_square_cross_010,auxetic,small_square_cross,phase1,0.250653,0.216175,5.643476,1.682312,0.493653,53.003557,,,13.069174351992125,0.25980638713923426,,,,0.250653,150,True,56.72,./small_square_cross/auxetic/sample_0010/iteration_00150.png
auxetic_small_square_cross_011,auxetic,small_square_cross,phase1,0.451526,0.092816,2.296918,2.975684,0.297854,2.864648,,,47.05752599087185,0.20487897769619193,,,,0.451526,34,True,12.5,./small_square_cross/auxetic/sample_0011/iteration_00034.png
auxetic_small_square_cross_012,auxetic,small_square_cross,phase1,0.353173,0.208593,1.79417,2.501285,0.357064,25.80855,,,23.99019178562815,0.17178308491495062,,,,0.353173,28,True,10.08,./small_square_cross/auxetic/sample_0012/iteration_00028.png
auxetic_small_square_cross_013,auxetic,small_square_cross,phase1,0.331544,0.052968,1.533569,3.337288,0.43186,10.499449,,,15.196755450291814,0.15249304330258223,,,,0.331543,63,True,21.82,./small_square_cross/auxetic/sample_0013/iteration_00063.png
auxetic_small_square_cross_014,auxetic,small_square_cross,phase1,0.447818,0.232691,4.227764,1.792796,0.208387,72.898119,,,60.72869324305065,0.21958756186258424,,,,0.447818,150,True,55.66,./small_square_cross/auxetic/sample_0014/iteration_00150.png
auxetic_small_square_cross_015,auxetic,small_square_cross,phase1,0.558782,0.163095,3.355384,2.144294,0.476985,13.265491,,,72.08486730874944,0.060301363493153036,,,,0.558781,150,True,54.29,./small_square_cross/auxetic/sample_0015/iteration_00150.png
auxetic_small_square_cross_016,auxetic,small_square_cross,phase1,0.565105,0.225191,5.888199,4.752988,0.680914,68.940527,,,111.1903778639348,0.21243699756402143,,,,0.565106,150,True,51.88,./small_square_cross/auxetic/sample_0016/iteration_00150.png
auxetic_small_square_cross_017,auxetic,small_square_cross,phase1,0.429873,0.081416,1.022125,2.042466,0.445506,24.709965,,,27.59133709449027,0.11393520049170021,,,,0.429874,52,True,17.72,./small_square_cross/auxetic/sample_0017/iteration_00052.png
auxetic_small_square_cross_018,auxetic,small_square_cross,phase1,0.327229,0.273988,3.754422,4.367792,0.36694,76.357405,,,31.569245865136086,0.19257033744390833,,,,0.327228,50,True,18.36,./small_square_cross/auxetic/sample_0018/iteration_00050.png
auxetic_small_square_cross_019,auxetic,small_square_cross,phase1,0.214586,0.221403,5.224148,2.211471,0.395679,74.470844,,,10.537672750231707,0.2888450445631079,,,,0.214586,150,True,57.03,./small_square_cross/auxetic/sample_0019/iteration_00150.png
auxetic_small_square_cross_020,auxetic,small_square_cross,phase1,0.219327,0.267921,3.291556,3.748012,0.249584,71.110817,,,6.59676064943189,0.3000000000049022,,,,0.219327,28,True,10.65,./small_square_cross/auxetic/sample_0020/iteration_00028.png
auxetic_small_square_cross_021,auxetic,small_square_cross,phase1,0.549361,0.077062,5.78966,1.148438,0.508294,43.334784,,,90.63321007781144,0.3129253821291184,,,,0.549361,150,True,56.43,./small_square_cross/auxetic/sample_0021/iteration_00150.png
