batch,seed,v12,v21,volfrac,penal,rmin,move,void_size_frac,volfrac_achieved,converged,is_connected,min_feature_ok,manufacturable,periodic_ok,passes_all
5,hourglass,0.0163443531072922,0.0175272855839488,0.577609,2.741945,1.253295,0.104138,0.303975,0.577609,True,True,True,True,False,False
5,hourglass,-0.2787769596823933,-0.2094942920629569,0.573573,3.177782,1.352266,0.165729,0.40556,0.572148,True,False,False,False,False,False
5,hourglass,-0.0909253139866716,-0.1042059798375128,0.501957,4.031566,1.242116,0.137057,0.390531,0.481639,True,False,False,False,False,False
5,hourglass,-0.2691112628819995,-0.2845881711768558,0.528229,3.275889,1.316087,0.080409,0.30614,0.522852,True,True,True,True,False,False
5,hourglass,-0.2426295284395507,-0.227018744102041,0.523466,3.478246,1.062497,0.113325,0.281182,0.523466,True,True,True,True,False,False
5,hourglass,-0.2265882934416933,-0.1653423047249988,0.597659,3.770512,1.310053,0.144243,0.383637,0.560492,True,True,True,True,False,False
5,hourglass,-0.2074171826341708,-0.1956377935678551,0.516964,3.085427,1.192068,0.100431,0.380016,0.423729,True,False,False,False,True,False
5,hourglass,0.0703944923894969,0.0686211454875783,0.534849,2.657023,1.296474,0.153851,0.314516,0.534849,True,False,False,False,False,False
5,hourglass,-0.3182396955511767,-0.2551309386573774,0.587411,3.32243,1.37041,0.072749,0.282104,0.491787,True,False,False,False,False,False
5,hourglass,0.0719615547896291,0.0787419208747134,0.561075,2.71012,1.417082,0.102595,0.371687,0.551081,True,False,True,False,False,False
5,hourglass,-0.2921322979191206,-0.2489925606355918,0.609104,4.041655,1.406663,0.077287,0.410841,0.557999,True,False,False,False,False,False
5,hourglass,-0.4217442568533293,-0.3322207357510271,0.554528,3.851035,1.388309,0.103861,0.354803,0.394849,True,False,False,False,True,False
5,hourglass,-0.3138455797354865,-0.3153323543172651,0.619471,3.550064,1.283644,0.116803,0.356303,0.560674,True,False,False,False,False,False
5,hourglass,0.0235797514037766,0.0215232573970756,0.559691,3.642108,1.151866,0.108177,0.402839,0.559691,True,False,True,False,False,False
5,hourglass,-0.1643191779689961,-0.1625064964018237,0.538177,3.915347,1.401223,0.150817,0.417398,0.519243,True,False,False,False,False,False
5,hourglass,-0.0360215284296087,-0.0309911053252741,0.567392,2.992264,1.34219,0.137897,0.3371,0.567391,True,True,True,True,True,True
5,hourglass,-0.304920051913037,-0.2498068512519405,0.511279,2.867112,1.158128,0.089255,0.409686,0.487756,True,False,False,False,False,False
5,hourglass,-0.1719827563778129,-0.1605582403570504,0.516239,2.585214,1.139919,0.095509,0.322316,0.439688,True,False,False,False,True,False
5,hourglass,0.0635691287015993,0.0624375842586129,0.545932,2.560097,1.395734,0.172702,0.335006,0.545932,True,True,True,True,False,False
5,hourglass,0.0598029823414603,0.0799406800271966,0.60778,3.705196,1.266295,0.144704,0.40774,0.607446,True,True,True,True,False,False
5,hourglass,-0.1476357118521719,-0.1323164297172982,0.616084,3.997832,1.226037,0.084132,0.317219,0.565299,True,False,False,False,False,False
5,hourglass,-0.0056625441583567,-0.1120599283980424,0.598975,3.379957,1.077648,0.079211,0.358307,0.269141,True,False,False,False,False,False
5,hourglass,-0.2258403840734353,-0.2071681534475419,0.536867,3.123919,1.17359,0.167224,0.298585,0.536867,True,True,True,True,False,False
5,hourglass,0.0712268221109554,0.071910130422799,0.509903,2.628927,1.121719,0.176333,0.420721,0.479145,True,False,False,False,True,False
5,hourglass,-0.0526668213504708,-0.0541687391756852,0.611433,2.980037,1.33137,0.114575,0.418204,0.490442,True,False,False,False,False,False
5,hourglass,0.0323484190763841,0.0287943640545016,0.576183,3.21489,1.324841,0.107101,0.349843,0.552615,True,False,True,False,True,False
5,hourglass,0.0642367055163538,0.0735610606176931,0.583906,2.680984,1.184299,0.078257,0.396276,0.568747,True,True,True,True,False,False
5,hourglass,-0.4411236593099643,-0.4213262383827155,0.601139,4.087561,1.213769,0.181449,0.279236,0.35861,True,True,True,True,False,False
5,hourglass,-0.0054938488025219,-0.0049602377053491,0.563195,2.915541,1.243221,0.127046,0.385447,0.467244,True,False,False,False,True,False
5,hourglass,0.1776279832254076,0.1359564477203281,0.57185,2.786862,1.230693,0.159392,0.320749,0.092006,True,False,False,False,True,False
5,hourglass,-0.1612130136574944,-0.1339088359824648,0.495799,3.939973,1.425052,0.110639,0.326202,0.492419,True,True,True,True,False,False
5,hourglass,-0.4518595360394798,-0.3841944446843259,0.514437,2.761268,1.10646,0.068901,0.300684,0.448827,True,False,False,False,False,False
5,hourglass,0.0069162242687439,0.0117498771834256,0.569626,2.891321,1.163294,0.165843,0.302419,0.336335,True,False,False,False,False,False
5,hourglass,-0.0884900180257184,-0.0909752306831884,0.610348,2.448206,1.046293,0.089812,0.419508,0.399171,True,False,False,False,False,False
5,hourglass,-0.276233701447301,-0.2249077204842422,0.528767,3.191468,1.090668,0.170107,0.387165,0.508056,True,False,False,False,True,False
5,hourglass,0.0718530912069469,0.0769416236684396,0.50012,2.870957,1.412976,0.139421,0.395919,0.496765,True,False,False,False,True,False
5,hourglass,-0.4802445349434854,-0.275687534839467,0.590626,3.567461,1.373428,0.092057,0.362025,0.45872,True,False,False,False,False,False
5,hourglass,-0.0577094566924962,-0.0594687178590733,0.558831,3.050048,1.180485,0.115161,0.329766,0.520567,True,True,True,True,False,False
5,hourglass,-0.1504887703225764,-0.1590041969299617,0.545386,4.105081,1.113688,0.081431,0.291886,0.508785,True,False,False,False,False,False
5,hourglass,0.0460123499686175,0.0477982998554131,0.573247,2.720384,1.082594,0.164376,0.333506,0.56418,True,True,True,True,False,False
5,hourglass,-0.2422014795727485,-0.3070844506151681,0.594997,3.949052,1.129109,0.174849,0.375618,0.581523,True,True,True,True,False,False
5,hourglass,-0.3888323321522209,-0.3896306427783522,0.547187,3.896915,1.101917,0.17389,0.374882,0.527995,True,True,True,True,False,False
5,hourglass,-0.1963486546656111,-0.1775311766635711,0.522549,3.456634,1.354118,0.131284,0.311804,0.495287,True,False,False,False,False,False
5,hourglass,-0.1716566039765907,-0.1466532922503091,0.531064,3.223238,1.071117,0.14183,0.307693,0.49292,True,False,False,False,False,False
5,hourglass,-0.4499965847301357,-0.4043742176925362,0.566481,3.744541,1.216232,0.097742,0.327029,0.418096,True,False,False,False,False,False
5,hourglass,-0.1020763244817001,-0.1315530445967247,0.498986,3.600257,1.068068,0.133434,0.295073,0.484144,True,False,False,False,False,False
5,hourglass,-0.1410719596174826,-0.1349050157841659,0.541653,2.943775,1.411709,0.08747,0.305065,0.529396,True,False,False,False,False,False
5,hourglass,0.0656464937595274,0.0638375970131979,0.556966,3.596984,1.310779,0.128968,0.422188,0.556966,True,False,False,False,True,False
5,hourglass,-0.0646752938946043,-0.0840001874484351,0.5011,3.246977,1.198702,0.142499,0.363437,0.489895,True,False,False,False,False,False
5,hourglass,0.1125485846987281,0.0108940955645279,0.614432,3.665287,1.093289,0.069564,0.292791,0.293161,True,False,False,False,False,False
5,hourglass,-0.228241160625975,-0.1855038004676329,0.507124,3.395518,1.397525,0.134544,0.28359,0.415233,True,True,True,True,True,True
5,hourglass,-0.2699923039621227,-0.2762403912024769,0.519916,3.439689,1.231718,0.146151,0.351026,0.467826,True,True,True,True,True,True
5,hourglass,-0.2619046856448653,-0.2849260883442441,0.575295,3.301487,1.166489,0.093746,0.284923,0.446144,True,False,False,False,False,False
5,hourglass,-0.3095111078366064,-0.3545318594106233,0.551219,3.825888,1.141671,0.13508,0.347895,0.551219,True,True,True,True,False,False
5,hourglass,-0.2026549692860974,-0.1912220525000354,0.533294,2.83931,1.346871,0.092312,0.412973,0.533295,True,True,True,True,False,False
5,hourglass,-0.0181087698567488,-0.0192699328981453,0.539229,2.620968,1.301105,0.124571,0.401968,0.539229,True,True,True,True,False,False
5,hourglass,-0.3433643258375917,-0.3975752588871002,0.61756,3.362946,1.262303,0.126312,0.39899,0.467203,True,False,False,False,False,False
5,hourglass,-0.1295684822479291,-0.1399804345083463,0.562763,2.965766,1.146577,0.118234,0.360847,0.436395,True,False,False,False,False,False
5,hourglass,-0.2182741251037853,-0.1952166427285937,0.520746,3.133671,1.125754,0.147113,0.378822,0.420559,True,False,False,False,True,False
5,hourglass,-0.1717571365625131,-0.1605809893303807,0.564824,3.811676,1.119822,0.087224,0.367562,0.540611,True,False,False,False,False,False
5,hourglass,-0.1918962154422221,-0.144237887918134,0.549399,3.621581,1.390057,0.074494,0.341638,0.536939,True,True,True,True,False,False
5,hourglass,-0.1862342537919826,-0.2167822641015471,0.568553,4.084755,1.273107,0.100333,0.358508,0.526299,True,False,False,False,False,False
5,hourglass,0.069162665806455,0.0751253087945328,0.525815,2.534346,1.051046,0.16882,0.405031,0.525815,True,False,False,False,True,False
5,nine_circle,-0.4122949815202563,-0.383210452984881,0.497586,3.875113,1.235733,0.071714,0.289852,0.497585,True,True,True,True,False,False
5,nine_circle,-0.529249099691177,-0.5326241036145333,0.558643,3.530719,1.146485,0.108225,0.407405,0.558642,True,True,True,True,False,False
5,nine_circle,-0.4042106869765372,-0.3937487276294601,0.512077,2.476351,1.177598,0.076683,0.378212,0.512078,True,False,True,False,False,False
5,nine_circle,-0.4586846582073893,-0.4550335154201066,0.530025,3.083277,1.1406,0.175503,0.384881,0.530024,True,False,True,False,False,False
5,nine_circle,-0.4591682459744853,-0.4288571504511131,0.612063,3.749788,1.18278,0.146448,0.39653,0.612064,True,False,False,False,False,False
5,nine_circle,-0.3970193213211073,-0.3967729538255913,0.570115,2.548611,1.122174,0.13418,0.308295,0.570115,True,False,True,False,True,False
5,nine_circle,-0.3404414726313721,-0.3515791953480674,0.566305,3.525396,1.193315,0.157595,0.416885,0.566305,True,False,True,False,False,False
5,nine_circle,-0.1482874829619421,-0.1488233794614448,0.585848,3.960266,1.319682,0.143804,0.405631,0.585848,True,True,True,True,True,True
5,nine_circle,-0.446804620898408,-0.465210087794791,0.492471,2.823569,1.213402,0.089572,0.399297,0.492471,True,True,True,True,False,False
5,nine_circle,-0.4045072232706029,-0.4289876655448064,0.509639,2.525106,1.40976,0.166716,0.394,0.50964,True,False,True,False,False,False
5,nine_circle,-0.3697809904916975,-0.3699843061002443,0.521351,4.067834,1.242589,0.152135,0.311011,0.521351,True,False,True,False,True,False
5,nine_circle,-0.3686164281203475,-0.3652937765618771,0.584586,3.201978,1.383582,0.086095,0.379695,0.584586,True,False,True,False,False,False
5,nine_circle,-0.4083856729682604,-0.4120325998908827,0.580378,2.94703,1.211336,0.093732,0.340908,0.580378,True,False,True,False,True,False
5,nine_circle,-0.4837931189917498,-0.4841913944846581,0.561731,2.776835,1.086015,0.15028,0.287026,0.561731,True,True,True,True,False,False
5,nine_circle,-0.3395204751764603,-0.3388866361591735,0.495241,2.864705,1.227617,0.101164,0.346024,0.495241,True,True,True,True,False,False
5,nine_circle,-0.3580580602242948,-0.3609350107669401,0.574141,2.924111,1.365627,0.14208,0.421597,0.574142,True,True,True,True,False,False
5,nine_circle,-0.242103003155185,-0.2913135770043241,0.529464,4.04132,1.199241,0.080844,0.344232,0.529463,True,True,True,True,False,False
5,nine_circle,-0.3942002418979325,-0.3915497072466022,0.519457,3.038953,1.148733,0.109217,0.357611,0.519458,True,False,False,False,False,False
5,nine_circle,-0.4700025901807431,-0.4514049880659991,0.50621,2.845801,1.202706,0.090282,0.323251,0.50621,True,False,True,False,False,False
5,nine_circle,-0.341001278146343,-0.3462862866082672,0.596242,4.109502,1.184356,0.0687,0.291404,0.596241,True,True,True,True,False,False
5,nine_circle,-0.4285884154467261,-0.4278221310046565,0.607039,2.811798,1.063299,0.163859,0.355015,0.607039,True,False,True,False,False,False
5,nine_circle,-0.4505223359225076,-0.4650649729494822,0.553256,3.671513,1.11552,0.153665,0.326372,0.553256,True,False,True,False,False,False
5,nine_circle,-0.4284725457330925,-0.4177230027672603,0.513645,2.491454,1.408136,0.101616,0.342925,0.513645,True,False,True,False,False,False
5,nine_circle,-0.3689492562136436,-0.3707673051335743,0.54794,3.472896,1.376932,0.16514,0.40363,0.547941,True,False,True,False,False,False
5,nine_circle,-0.3531341632272918,-0.3515049453605622,0.51779,3.246095,1.327373,0.136277,0.382484,0.51779,True,True,True,True,False,False
5,nine_circle,-0.2634054596661371,-0.2611918621705701,0.61005,3.688471,1.340036,0.168566,0.368949,0.61005,True,True,True,True,False,False
5,nine_circle,-0.3731197927074524,-0.3732781318571201,0.556811,2.659715,1.051429,0.15417,0.371921,0.556811,True,True,True,True,False,False
5,nine_circle,-0.2556502621869176,-0.2421395614972046,0.539479,2.714882,1.191115,0.160946,0.42247,0.539478,True,True,True,True,False,False
5,nine_circle,-0.4946757479334895,-0.4725529231024575,0.597778,3.511997,1.073023,0.137502,0.302314,0.597777,True,False,True,False,False,False
5,nine_circle,-0.2228821831409001,-0.222083626469569,0.610951,3.304176,1.309563,0.174083,0.401867,0.610952,True,True,True,True,False,False
5,nine_circle,-0.4256317856451639,-0.4821392470839736,0.563204,3.392501,1.167827,0.099748,0.29378,0.563204,True,True,True,True,True,True
5,nine_circle,-0.4470414909327566,-0.4215033212633148,0.583103,3.653831,1.314993,0.130426,0.303235,0.583103,True,True,True,True,True,True
5,nine_circle,-0.4063039121359887,-0.406946781542097,0.582716,3.973961,1.330612,0.148069,0.282513,0.582716,True,True,True,True,False,False
5,nine_circle,-0.4730886375213944,-0.4657968276675276,0.619704,2.463008,1.112252,0.104989,0.299211,0.619704,True,False,True,False,False,False
5,nine_circle,-0.4555457199024547,-0.4554993803696081,0.590154,3.580892,1.118571,0.171577,0.41836,0.590154,True,False,True,False,True,False
5,nine_circle,-0.3580477986869005,-0.3530960323529742,0.617635,2.970908,1.206709,0.091721,0.363669,0.617634,True,True,True,True,False,False
5,nine_circle,-0.2654979046278415,-0.2712769255765785,0.588959,3.122219,1.313825,0.098819,0.410884,0.588959,True,True,True,True,True,True
5,nine_circle,-0.4102339172224361,-0.4232058410287652,0.564396,3.941484,1.350645,0.11382,0.338699,0.564396,True,False,True,False,False,False
5,nine_circle,-0.1624207068244501,-0.1785622959722393,0.53565,2.636533,1.369332,0.170052,0.388577,0.535649,True,True,True,True,False,False
5,nine_circle,-0.4618471003186391,-0.405024871991158,0.501668,3.768958,1.057551,0.135098,0.278877,0.501667,True,True,True,True,False,False
5,nine_circle,-0.4917222659740439,-0.4919699541626265,0.61394,2.513413,1.092221,0.073511,0.390127,0.61394,True,False,True,False,False,False
5,nine_circle,-0.3753432813044625,-0.3799775190730808,0.524805,4.087633,1.389506,0.110164,0.297894,0.524805,True,True,True,True,True,True
5,nine_circle,-0.422169405604499,-0.4245326937886975,0.496076,3.644737,1.262265,0.14748,0.375314,0.496076,True,True,True,True,False,False
5,nine_circle,-0.3675065009249313,-0.3941142244753203,0.532054,4.086007,1.097234,0.07835,0.313281,0.532054,True,False,True,False,False,False
5,nine_circle,-0.4183510503861204,-0.4207032821016436,0.504717,2.698547,1.218028,0.139113,0.328544,0.504717,True,True,True,True,True,True
5,nine_circle,-0.4317871474948682,-0.4323498288502616,0.542915,3.097384,1.281789,0.177209,0.362084,0.542916,True,True,True,True,False,False
5,nine_circle,-0.3984295969007125,-0.3973557099909999,0.604134,2.678429,1.07962,0.092612,0.398451,0.604133,True,True,True,True,False,False
5,nine_circle,-0.3697542703139577,-0.3710978675151491,0.601989,3.159696,1.171896,0.117727,0.316599,0.60199,True,True,True,True,True,True
5,nine_circle,-0.4638294483611161,-0.460182458166433,0.571485,3.346584,1.324939,0.126983,0.327586,0.571485,True,False,True,False,False,False
5,nine_circle,-0.3155035991172443,-0.3155093767907947,0.551931,3.615874,1.124898,0.179609,0.372498,0.551932,True,True,True,True,True,True
5,nine_circle,-0.3720123448735675,-0.3729983977830626,0.602994,3.563873,1.265521,0.117009,0.31188,0.602994,True,True,True,True,False,False
5,nine_circle,-0.4270368830010155,-0.4347545636365476,0.566927,2.915295,1.347522,0.067299,0.415361,0.566926,True,False,True,False,False,False
5,nine_circle,-0.4923361828170181,-0.4825470863888967,0.537765,3.192966,1.251934,0.075359,0.360755,0.537765,True,False,True,False,False,False
5,nine_circle,-0.1945777230305523,-0.1680452677903951,0.493883,4.030624,1.22397,0.159607,0.300576,0.493883,True,True,True,True,False,False
5,nine_circle,-0.445615291400471,-0.4466524889506246,0.502916,2.568747,1.1082,0.079982,0.306973,0.502916,True,False,True,False,False,False
5,nine_circle,-0.3738204591997943,-0.3889028253104434,0.545307,3.804611,1.159979,0.097162,0.315294,0.545307,True,True,True,True,False,False
5,nine_circle,-0.2009833013133041,-0.2330177210353784,0.543296,2.756409,1.102135,0.12843,0.353122,0.49838,True,False,False,False,False,False
5,nine_circle,-0.2882298035511748,-0.3046614006459878,0.608957,3.366718,1.298367,0.084673,0.409397,0.608658,True,False,False,False,True,False
5,nine_circle,-0.4431295511440604,-0.4071846286812237,0.59578,4.008147,1.414567,0.103771,0.419787,0.595781,True,False,True,False,False,False
5,nine_circle,-0.4358369725507359,-0.4475630519770277,0.555841,3.131512,1.082371,0.121901,0.319246,0.555842,True,True,True,True,False,False
5,nine_circle,-0.41891743288876,-0.4309126880925866,0.56084,2.791088,1.276901,0.123869,0.30949,0.56084,True,False,True,False,False,False
5,nine_circle,-0.4626404784779195,-0.4659839189628877,0.594135,3.891944,1.362414,0.157425,0.370144,0.594135,True,True,True,True,False,False
5,nine_circle,-0.3265258535003578,-0.3266062181190513,0.515731,2.598487,1.162407,0.162649,0.347546,0.515731,True,False,True,False,False,False
5,nine_circle,-0.3438074458968069,-0.3409745980194722,0.554896,3.326969,1.345044,0.115503,0.376804,0.554895,True,True,True,True,True,True
5,nine_circle,-0.4049747541317409,-0.352418499897408,0.524364,3.728954,1.356836,0.144658,0.3661,0.524365,True,False,True,False,False,False
5,nine_circle,-0.3233854048626859,-0.3172204791301653,0.525867,3.824751,1.055665,0.072448,0.349679,0.525867,True,True,True,True,False,False
5,nine_circle,-0.3799108705588692,-0.3842488268988253,0.576603,2.744775,1.336051,0.175113,0.414009,0.576604,True,False,True,False,False,False
5,nine_circle,-0.4228283414916325,-0.42469826567358,0.579911,2.440617,1.243487,0.119667,0.373614,0.579911,True,True,True,True,False,False
5,nine_circle,-0.368849152258538,-0.3674757997327865,0.591995,3.838087,1.380116,0.129435,0.277373,0.591995,True,True,True,True,True,True
5,nine_circle,-0.3592640591628795,-0.359721216290868,0.498079,3.444083,1.398289,0.14065,0.318009,0.498079,True,True,True,True,True,True
5,nine_circle,-0.4375563122861908,-0.437883911881845,0.606627,3.232097,1.220629,0.083365,0.283558,0.606626,True,True,True,True,False,False
5,nine_circle,-0.4649019577138094,-0.459284625612716,0.600324,3.077987,1.074582,0.086407,0.332317,0.600324,True,False,True,False,False,False
5,nine_circle,-0.3511191199060552,-0.351119119906694,0.578339,3.37851,1.093162,0.106295,0.365335,0.578339,True,True,True,True,False,False
5,nine_circle,-0.4034165925875496,-0.4064014434538546,0.527372,2.693866,1.256312,0.118873,0.331028,0.527371,True,False,True,False,True,False
5,nine_circle,-0.4017920368600096,-0.4075840722344412,0.511069,3.716766,1.388218,0.113105,0.288427,0.511068,True,False,False,False,False,False
5,nine_circle,-0.3746682388550694,-0.405280573556269,0.5404,3.269217,1.35749,0.151442,0.412533,0.52974,True,False,False,False,False,False
5,nine_circle,-0.4050057127619394,-0.3911747636449194,0.546286,2.894884,1.396232,0.141452,0.323951,0.546286,True,False,True,False,True,False
5,nine_circle,-0.4420448403375689,-0.4075167774423772,0.575396,3.302014,1.289727,0.131376,0.352125,0.575396,True,True,True,True,False,False
5,nine_circle,-0.249627876816551,-0.2400647358087372,0.560189,3.492121,1.42068,0.096418,0.383285,0.560189,True,True,True,True,False,False
5,nine_circle,-0.397563802627888,-0.3935728213985746,0.534086,3.01852,1.26868,0.082209,0.393106,0.534086,True,False,True,False,False,False
5,nine_circle,-0.490108841974707,-0.4342754350312359,0.507626,3.271938,1.048516,0.180267,0.395882,0.507626,True,False,False,False,False,False
5,nine_circle,-0.3454245378497327,-0.344043000590547,0.572173,2.585428,1.291272,0.132984,0.405181,0.572173,True,False,True,False,True,False
5,nine_circle,-0.4450864858246196,-0.3821224132816315,0.504262,3.992474,1.06897,0.1674,0.321079,0.504261,True,False,True,False,False,False
5,nine_circle,-0.4332341624148704,-0.4002671655465483,0.615292,3.599562,1.306019,0.075789,0.28093,0.615292,True,True,True,True,False,False
5,nine_circle,-0.2289346698446199,-0.228934671512013,0.550873,3.625914,1.401348,0.181315,0.39024,0.547764,True,True,True,True,False,False
5,nine_circle,-0.3742315011636463,-0.3770644298261855,0.514918,3.047989,1.247884,0.069994,0.35928,0.514918,True,True,True,True,True,True
5,nine_circle,-0.3307172178026624,-0.3719458813574375,0.5995,3.784676,1.285705,0.124637,0.335722,0.5995,True,True,True,True,False,False
5,nine_circle,-0.4867886449079279,-0.4856538091696918,0.592793,3.417729,1.132613,0.177746,0.339264,0.592793,True,False,True,False,False,False
5,nine_circle,-0.4668818531207034,-0.5007397461679869,0.587547,3.914158,1.172522,0.172923,0.38645,0.587547,True,True,True,True,False,False
5,nine_circle,-0.4165630214661867,-0.4175517122931474,0.532627,2.994748,1.419682,0.088134,0.332887,0.532628,True,False,False,False,False,False
5,nine_circle,-0.3793623477507863,-0.3690960512470956,0.522229,3.439723,1.427622,0.111738,0.304129,0.522229,True,True,True,True,False,False
5,nine_circle,-0.406739455466063,-0.4036327512181853,0.569262,2.981923,1.1319,0.121634,0.355602,0.569263,True,True,True,True,False,False
5,nine_circle,-0.3648895314756381,-0.3613292838874004,0.500102,3.172759,1.234936,0.161403,0.284769,0.500102,True,True,True,True,True,True
5,nine_circle,-0.2865176521362581,-0.2972240370980431,0.518814,3.906191,1.298034,0.126388,0.348361,0.518814,True,False,True,False,False,False
5,nine_circle,-0.4201145941501814,-0.4212628247489675,0.536836,2.882629,1.155412,0.155339,0.336687,0.536836,True,False,True,False,False,False
5,nine_circle,-0.5105116107659489,-0.5203005273504169,0.549612,2.621077,1.139138,0.095478,0.293549,0.549612,True,True,True,True,False,False
5,nine_circle,-0.4097652914861451,-0.4083126482973558,0.61697,3.849666,1.271598,0.106391,0.295952,0.61697,True,False,True,False,False,False
5,reentrant_bowtie,-0.1067169210974431,-0.1082265996109099,0.532782,2.608831,1.210701,0.125701,0.312022,0.532782,True,True,True,True,True,True
5,reentrant_bowtie,-0.0612810850176499,-0.0650855799271689,0.571563,3.652394,1.327557,0.097491,0.411996,0.493996,True,True,True,True,True,True
5,reentrant_bowtie,0.041184848651297,0.0475920418334432,0.499795,3.464005,1.118088,0.160927,0.400312,0.499794,True,False,False,False,True,False
5,reentrant_bowtie,-0.1553887076574084,-0.0148095699334558,0.600287,3.555626,1.125393,0.128793,0.333962,0.353931,True,False,False,False,False,False
5,reentrant_bowtie,0.0522438142801807,0.0465611039058233,0.552452,3.767343,1.307552,0.146258,0.338583,0.552452,True,True,True,True,True,True
5,reentrant_bowtie,-0.2051700499496249,-0.0241314204503684,0.619769,3.954019,1.420457,0.161551,0.340178,0.234313,True,False,False,False,True,False
5,reentrant_bowtie,-0.0045543689469767,-0.0046306159898078,0.525988,3.357702,1.14164,0.180233,0.290266,0.474926,True,True,True,True,True,True
5,reentrant_bowtie,0.0548890299412331,0.0595914699291715,0.497085,3.857062,1.377669,0.167626,0.368173,0.497085,True,False,False,False,True,False
5,reentrant_bowtie,-0.0262297185422655,-0.0272543198804675,0.551291,2.561081,1.403015,0.109599,0.422034,0.551291,True,True,True,True,True,True
5,reentrant_bowtie,0.0004362107273873,0.0004548103019175,0.580416,2.991711,1.064296,0.120744,0.291341,0.185118,True,False,False,False,True,False
5,reentrant_bowtie,0.0453842889127369,0.0379182549561265,0.590336,3.841662,1.393718,0.166358,0.322922,0.571516,True,True,True,True,True,True
5,reentrant_bowtie,0.029994317024657,0.0356720321441229,0.519844,3.030508,1.318261,0.158647,0.313252,0.519843,True,True,True,True,True,True
5,reentrant_bowtie,-0.1029694289878686,-0.0780463205108669,0.52056,3.283574,1.13394,0.084197,0.348601,0.506224,True,False,False,False,True,False
5,reentrant_bowtie,-0.0827712811021639,-0.0637574805009291,0.546419,2.449322,1.057241,0.081228,0.32056,0.50731,True,True,True,True,True,True
5,reentrant_bowtie,0.0086998765064037,0.0080993619173712,0.613255,2.951649,1.170747,0.132604,0.318417,0.549405,True,False,True,False,True,False
5,reentrant_bowtie,-0.1130093978925866,-0.2258841202052041,0.557102,2.64061,1.059576,0.123465,0.335936,0.358743,True,False,False,False,True,False
5,reentrant_bowtie,-0.0847866827378717,-0.0979125485677656,0.59569,2.873098,1.324435,0.106842,0.38616,0.445131,True,False,False,False,True,False
5,reentrant_bowtie,-0.0043066939551604,-0.0046349082110155,0.574918,3.082009,1.091823,0.095124,0.329911,0.533754,True,False,False,False,True,False
5,reentrant_bowtie,0.0471806639827158,0.0546481229320746,0.501527,3.577727,1.266331,0.155302,0.404089,0.501527,True,True,True,True,True,True
5,reentrant_bowtie,0.0433913134535622,0.0483080131982552,0.495994,3.8822,1.066105,0.113715,0.324369,0.495994,True,True,True,True,True,True
5,reentrant_bowtie,0.0252177563616479,0.0237506762590359,0.499011,2.547367,1.374887,0.124859,0.380679,0.499011,True,True,True,True,True,True
5,reentrant_bowtie,0.0067704280641908,0.0071983647925743,0.588008,3.327428,1.080456,0.112351,0.391027,0.503485,True,False,True,False,True,False
5,reentrant_bowtie,-0.0166564264456298,-0.0170311253299339,0.578741,2.61611,1.392904,0.168324,0.375733,0.578741,True,True,True,True,True,True
5,reentrant_bowtie,-0.0629678418487859,-0.0577287041149223,0.543113,2.74647,1.187002,0.108053,0.370853,0.449994,True,True,True,True,True,True
5,reentrant_bowtie,-0.2031796394974299,-0.2231064305989428,0.583499,3.458528,1.385011,0.068609,0.40224,0.523482,True,True,True,True,True,True
5,reentrant_bowtie,0.0522289601613223,0.0484590024491879,0.514665,3.725795,1.260039,0.17925,0.296966,0.514665,True,True,True,True,True,True
5,reentrant_bowtie,-0.0176346324321842,-0.0537821504721848,0.596195,4.09704,1.073304,0.162705,0.392397,0.417278,True,False,False,False,True,False
5,reentrant_bowtie,-0.2224588779730508,-0.5039105269390328,0.566178,3.787822,1.204533,0.082163,0.316632,0.42863,True,False,True,False,True,False
5,reentrant_bowtie,0.0068021411553909,0.0077118868015669,0.559295,2.83238,1.332047,0.08718,0.395488,0.497982,True,False,False,False,True,False
5,reentrant_bowtie,-0.3012223001221062,-0.3261947760352962,0.578943,3.497774,1.213873,0.079591,0.343298,0.461072,True,True,True,True,True,True
5,reentrant_bowtie,-0.0257546280801012,-0.0245215267815945,0.610455,3.193059,1.155752,0.156387,0.36326,0.60604,True,False,False,False,True,False
5,reentrant_bowtie,-0.0814697813289908,-0.0981260005080781,0.597363,3.110098,1.428504,0.085612,0.325948,0.597364,True,False,True,False,True,False
5,reentrant_bowtie,-0.077840833034183,-0.0700636852837843,0.605945,3.706604,1.047443,0.175399,0.30997,0.605945,True,True,True,True,True,True
5,reentrant_bowtie,-0.1887317491420346,-0.2555448141071856,0.516611,3.06426,1.072414,0.170928,0.304176,0.516611,True,False,False,False,True,False
5,reentrant_bowtie,0.0530235361832954,0.0562573752195031,0.502558,4.114528,1.2881,0.077567,0.362328,0.502558,True,True,True,True,True,True
5,reentrant_bowtie,0.0453993929030824,0.0440474467044573,0.50666,3.740114,1.249416,0.130499,0.280673,0.50666,True,True,True,True,True,True
5,reentrant_bowtie,0.0333164918904077,0.0407074062223521,0.54754,3.235917,1.351478,0.094401,0.389496,0.397946,True,False,False,False,True,False
5,reentrant_bowtie,0.0201709778913898,0.020128027935252,0.492891,2.81671,1.311234,0.165753,0.414342,0.492891,True,True,True,True,True,True
5,reentrant_bowtie,-0.0198618900720518,-0.0201341355573028,0.60269,3.425561,1.34023,0.103636,0.352125,0.503493,True,True,True,True,True,True
